gas_ftir_scan30_replicate1,gas_ftir_scan30_replicate2,gas_ftir_scan30_replicate3,gas_ftir_scan30_replicate4,gas_ftir_scan30_replicate5,gas_ftir_scan30_replicate6,gas_ftir_scan30_replicate7,gas_ftir_scan30_replicate8,gas_ftir_scan30_replicate9
92.63,106.86,99.65,133.33,129.05,113.48,107.33,128.29,116.9
92.63,106.86,99.65,133.34,129.06,113.49,107.33,128.31,116.91
92.63,106.86,99.65,133.35,129.08,113.49,107.34,128.32,116.92
92.62,106.86,99.64,133.37,129.09,113.5,107.34,128.33,116.92
92.62,106.86,99.64,133.38,129.11,113.5,107.34,128.34,116.93
92.62,106.86,99.64,133.39,129.12,113.51,107.34,128.35,116.93
92.61,106.86,99.63,133.4,129.13,113.51,107.34,128.36,116.94
92.61,106.86,99.63,133.42,129.14,113.52,107.34,128.38,116.95
92.61,106.86,99.63,133.43,129.16,113.53,107.35,128.39,116.95
92.61,106.86,99.62,133.44,129.17,113.53,107.35,128.4,116.96
92.6,106.86,99.62,133.46,129.19,113.54,107.35,128.41,116.96
92.6,106.86,99.62,133.47,129.2,113.54,107.35,128.42,116.96
92.6,106.86,99.62,133.48,129.21,113.55,107.35,128.43,116.96
92.6,106.86,99.62,133.48,129.22,113.55,107.35,128.44,116.97
92.6,106.86,99.62,133.49,129.22,113.55,107.35,128.44,116.97
92.59,106.86,99.62,133.5,129.23,113.55,107.35,128.44,116.97
92.59,106.86,99.62,133.51,129.24,113.55,107.34,128.45,116.97
92.59,106.86,99.62,133.51,129.24,113.55,107.34,128.45,116.97
92.59,106.86,99.62,133.52,129.24,113.55,107.34,128.45,116.97
92.59,106.86,99.62,133.52,129.24,113.55,107.34,128.45,116.96
92.6,106.86,99.62,133.52,129.25,113.55,107.34,128.45,116.96
92.6,106.86,99.62,133.51,129.25,113.55,107.33,128.45,116.96
92.6,106.86,99.62,133.51,129.25,113.54,107.33,128.44,116.95
92.6,106.86,99.62,133.51,129.25,113.54,107.33,128.44,116.94
92.6,106.86,99.62,133.51,129.25,113.54,107.33,128.44,116.94
92.6,106.86,99.62,133.51,129.24,113.53,107.32,128.43,116.94
92.6,106.86,99.62,133.52,129.25,113.53,107.32,128.43,116.93
92.6,106.86,99.63,133.52,129.25,113.53,107.32,128.43,116.93
92.6,106.86,99.63,133.52,129.25,113.53,107.32,128.43,116.93
92.6,106.86,99.63,133.52,129.25,113.53,107.32,128.43,116.93
92.6,106.86,99.63,133.53,129.25,113.53,107.32,128.43,116.93
92.61,106.86,99.63,133.53,129.26,113.52,107.32,128.43,116.93
92.61,106.86,99.63,133.54,129.26,113.52,107.32,128.43,116.93
92.61,106.87,99.63,133.54,129.26,113.52,107.32,128.44,116.93
92.61,106.87,99.64,133.54,129.26,113.52,107.32,128.44,116.93
92.61,106.87,99.64,133.54,129.26,113.52,107.32,128.44,116.93
92.61,106.87,99.64,133.54,129.25,113.52,107.32,128.43,116.92
92.62,106.87,99.64,133.53,129.25,113.51,107.32,128.42,116.92
92.62,106.86,99.64,133.52,129.24,113.51,107.32,128.42,116.92
92.62,106.86,99.64,133.52,129.23,113.51,107.32,128.41,116.92
92.62,106.86,99.64,133.51,129.22,113.5,107.32,128.4,116.92
92.62,106.86,99.64,133.5,129.22,113.5,107.32,128.4,116.91
92.62,106.86,99.64,133.49,129.21,113.5,107.32,128.39,116.91
92.62,106.86,99.63,133.49,129.21,113.49,107.32,128.39,116.91
92.62,106.85,99.63,133.48,129.2,113.49,107.32,128.39,116.91
92.62,106.85,99.63,133.48,129.2,113.49,107.32,128.39,116.92
92.62,106.85,99.63,133.48,129.2,113.5,107.32,128.39,116.92
92.62,106.85,99.63,133.48,129.2,113.5,107.32,128.4,116.92
92.62,106.85,99.63,133.49,129.2,113.5,107.32,128.4,116.93
92.62,106.85,99.62,133.49,129.21,113.5,107.33,128.41,116.93
92.61,106.85,99.62,133.5,129.21,113.51,107.33,128.41,116.94
92.61,106.85,99.62,133.5,129.22,113.51,107.33,128.42,116.94
92.61,106.85,99.62,133.51,129.23,113.52,107.33,128.43,116.95
92.61,106.85,99.62,133.51,129.23,113.52,107.34,128.44,116.96
92.61,106.85,99.61,133.52,129.24,113.53,107.34,128.45,116.96
92.6,106.85,99.61,133.52,129.25,113.53,107.34,128.45,116.96
92.6,106.85,99.61,133.53,129.25,113.54,107.34,128.46,116.97
92.6,106.85,99.61,133.53,129.26,113.54,107.34,128.46,116.97
92.6,106.85,99.61,133.53,129.26,113.54,107.35,128.46,116.97
92.6,106.85,99.61,133.53,129.26,113.54,107.35,128.47,116.97
92.6,106.85,99.61,133.53,129.26,113.54,107.35,128.47,116.97
92.6,106.85,99.6,133.53,129.26,113.55,107.35,128.47,116.97
92.59,106.85,99.6,133.53,129.26,113.55,107.34,128.47,116.98
92.59,106.85,99.6,133.53,129.26,113.55,107.34,128.47,116.98
92.59,106.85,99.6,133.53,129.27,113.55,107.34,128.47,116.97
92.59,106.84,99.6,133.54,129.27,113.55,107.34,128.47,116.97
92.59,106.84,99.59,133.54,129.27,113.55,107.34,128.47,116.97
92.59,106.84,99.59,133.54,129.27,113.55,107.34,128.47,116.96
92.59,106.84,99.59,133.53,129.27,113.54,107.33,128.46,116.96
92.59,106.84,99.59,133.53,129.27,113.54,107.33,128.46,116.96
92.59,106.84,99.6,133.53,129.27,113.54,107.33,128.46,116.96
92.59,106.85,99.6,133.53,129.27,113.54,107.33,128.46,116.95
92.59,106.85,99.6,133.53,129.27,113.54,107.33,128.46,116.95
92.59,106.85,99.6,133.53,129.27,113.54,107.33,128.45,116.95
92.59,106.85,99.6,133.53,129.26,113.54,107.33,128.45,116.95
92.59,106.85,99.61,133.53,129.26,113.53,107.32,128.45,116.94
92.59,106.85,99.61,133.53,129.27,113.53,107.32,128.45,116.94
92.59,106.85,99.61,133.54,129.27,113.53,107.32,128.45,116.94
92.59,106.85,99.61,133.54,129.27,113.53,107.32,128.46,116.94
92.59,106.85,99.61,133.54,129.28,113.53,107.32,128.46,116.94
92.59,106.85,99.61,133.54,129.28,113.53,107.32,128.46,116.94
92.59,106.86,99.61,133.55,129.28,113.53,107.32,128.46,116.94
92.59,106.86,99.61,133.55,129.28,113.53,107.32,128.46,116.94
92.6,106.86,99.62,133.55,129.27,113.53,107.32,128.45,116.94
92.6,106.86,99.62,133.55,129.27,113.53,107.32,128.45,116.94
92.6,106.86,99.62,133.55,129.28,113.53,107.32,128.46,116.94
92.59,106.86,99.62,133.56,129.28,113.53,107.32,128.46,116.94
92.59,106.86,99.62,133.56,129.29,113.53,107.32,128.46,116.94
92.59,106.86,99.62,133.57,129.29,113.53,107.33,128.47,116.94
92.59,106.86,99.62,133.57,129.3,113.53,107.33,128.47,116.95
92.6,106.86,99.62,133.57,129.3,113.54,107.33,128.47,116.95
92.6,106.87,99.62,133.57,129.3,113.54,107.33,128.48,116.96
92.6,106.87,99.62,133.58,129.3,113.54,107.34,128.48,116.96
92.6,106.88,99.62,133.58,129.3,113.55,107.34,128.48,116.97
92.6,106.88,99.62,133.58,129.31,113.55,107.35,128.49,116.97
92.59,106.88,99.62,133.59,129.31,113.56,107.35,128.5,116.98
92.59,106.88,99.62,133.6,129.32,113.56,107.35,128.51,116.99
92.59,106.88,99.62,133.61,129.33,113.57,107.36,128.52,117.0
92.58,106.88,99.62,133.63,129.35,113.58,107.36,128.53,117.01
92.58,106.88,99.61,133.64,129.36,113.58,107.36,128.55,117.02
92.58,106.88,99.61,133.66,129.38,113.59,107.37,128.57,117.03
92.57,106.88,99.6,133.68,129.4,113.6,107.37,128.58,117.04
92.57,106.87,99.6,133.7,129.42,113.6,107.37,128.6,117.04
92.57,106.87,99.6,133.72,129.43,113.61,107.38,128.62,117.05
92.56,106.88,99.59,133.73,129.45,113.62,107.38,128.63,117.06
92.56,106.88,99.59,133.75,129.47,113.63,107.39,128.65,117.08
92.55,106.88,99.59,133.77,129.49,113.63,107.39,128.67,117.09
92.55,106.88,99.58,133.79,129.51,113.64,107.39,128.69,117.1
92.55,106.88,99.58,133.81,129.53,113.65,107.4,128.71,117.11
92.54,106.88,99.58,133.83,129.55,113.66,107.4,128.73,117.11
92.54,106.88,99.57,133.84,129.56,113.66,107.4,128.74,117.12
92.54,106.88,99.57,133.85,129.57,113.67,107.4,128.75,117.12
92.54,106.88,99.57,133.86,129.58,113.67,107.4,128.76,117.13
92.53,106.88,99.57,133.87,129.59,113.68,107.4,128.77,117.13
92.53,106.88,99.57,133.87,129.6,113.68,107.4,128.77,117.13
92.53,106.88,99.57,133.88,129.61,113.68,107.4,128.78,117.13
92.53,106.88,99.56,133.89,129.62,113.69,107.4,128.78,117.13
92.53,106.88,99.56,133.9,129.62,113.69,107.4,128.79,117.13
92.53,106.87,99.56,133.9,129.63,113.69,107.4,128.79,117.13
92.53,106.87,99.56,133.91,129.64,113.69,107.39,128.8,117.13
92.53,106.87,99.56,133.92,129.64,113.69,107.39,128.8,117.13
92.53,106.87,99.56,133.92,129.65,113.69,107.39,128.81,117.13
92.53,106.87,99.56,133.93,129.66,113.69,107.39,128.81,117.13
92.52,106.87,99.56,133.95,129.67,113.69,107.39,128.82,117.13
92.52,106.87,99.56,133.96,129.69,113.7,107.38,128.83,117.13
92.52,106.88,99.56,133.98,129.7,113.7,107.38,128.84,117.13
92.52,106.88,99.56,133.99,129.72,113.7,107.38,128.85,117.13
92.52,106.88,99.56,134.01,129.73,113.7,107.38,128.86,117.14
92.52,106.88,99.56,134.02,129.75,113.7,107.38,128.87,117.14
92.52,106.88,99.56,134.03,129.76,113.7,107.38,128.88,117.14
92.52,106.89,99.56,134.05,129.77,113.71,107.38,128.89,117.14
92.52,106.89,99.56,134.06,129.79,113.71,107.38,128.9,117.14
92.52,106.89,99.57,134.07,129.8,113.71,107.38,128.91,117.15
92.52,106.89,99.57,134.09,129.81,113.72,107.38,128.92,117.15
92.52,106.9,99.57,134.09,129.82,113.72,107.38,128.92,117.15
92.52,106.9,99.57,134.1,129.83,113.72,107.38,128.93,117.15
92.52,106.9,99.57,134.11,129.83,113.72,107.37,128.93,117.15
92.52,106.9,99.57,134.12,129.84,113.72,107.37,128.94,117.15
92.52,106.9,99.57,134.13,129.84,113.71,107.37,128.94,117.15
92.52,106.89,99.57,134.13,129.84,113.71,107.37,128.94,117.15
92.52,106.89,99.57,134.13,129.84,113.71,107.38,128.94,117.16
92.52,106.89,99.57,134.13,129.84,113.71,107.38,128.94,117.16
92.52,106.89,99.57,134.13,129.84,113.71,107.38,128.94,117.16
92.52,106.89,99.57,134.13,129.84,113.71,107.38,128.94,117.16
92.53,106.89,99.57,134.12,129.84,113.71,107.38,128.94,117.16
92.53,106.9,99.57,134.12,129.83,113.71,107.38,128.93,117.16
92.53,106.9,99.58,134.11,129.83,113.71,107.38,128.93,117.16
92.53,106.9,99.58,134.11,129.82,113.71,107.39,128.93,117.16
92.53,106.9,99.57,134.11,129.82,113.71,107.39,128.93,117.16
92.53,106.89,99.57,134.11,129.82,113.71,107.39,128.93,117.17
92.52,106.89,99.57,134.11,129.82,113.72,107.39,128.94,117.17
92.52,106.89,99.57,134.11,129.82,113.72,107.39,128.94,117.18
92.52,106.89,99.56,134.11,129.82,113.72,107.4,128.94,117.18
92.52,106.89,99.56,134.11,129.82,113.72,107.4,128.94,117.18
92.52,106.89,99.56,134.11,129.82,113.72,107.4,128.94,117.18
92.52,106.89,99.56,134.11,129.81,113.72,107.4,128.94,117.19
92.52,106.89,99.56,134.11,129.81,113.73,107.41,128.95,117.19
92.52,106.89,99.56,134.1,129.81,113.73,107.41,128.95,117.19
92.52,106.89,99.55,134.1,129.81,113.73,107.41,128.95,117.2
92.51,106.88,99.55,134.1,129.81,113.73,107.41,128.95,117.2
92.51,106.88,99.55,134.1,129.81,113.74,107.41,128.95,117.2
92.51,106.88,99.55,134.1,129.81,113.74,107.41,128.95,117.2
92.51,106.88,99.55,134.1,129.81,113.74,107.42,128.95,117.21
92.51,106.88,99.54,134.1,129.81,113.74,107.42,128.96,117.21
92.51,106.88,99.54,134.1,129.82,113.74,107.42,128.96,117.21
92.5,106.88,99.54,134.1,129.82,113.75,107.42,128.96,117.21
92.5,106.88,99.54,134.11,129.82,113.75,107.42,128.97,117.21
92.5,106.88,99.54,134.11,129.83,113.75,107.42,128.97,117.21
92.5,106.88,99.54,134.11,129.83,113.76,107.42,128.97,117.21
92.5,106.88,99.53,134.11,129.83,113.76,107.42,128.97,117.22
92.5,106.88,99.53,134.12,129.84,113.76,107.42,128.98,117.22
92.5,106.88,99.53,134.12,129.84,113.76,107.42,128.98,117.22
92.5,106.88,99.53,134.12,129.85,113.76,107.42,128.98,117.22
92.5,106.88,99.53,134.13,129.85,113.76,107.41,128.99,117.21
92.5,106.88,99.53,134.13,129.86,113.76,107.41,128.99,117.21
92.5,106.88,99.53,134.14,129.87,113.76,107.41,128.99,117.21
92.49,106.88,99.53,134.14,129.87,113.76,107.41,128.99,117.21
92.49,106.88,99.54,134.14,129.87,113.76,107.4,128.99,117.21
92.5,106.88,99.54,134.14,129.87,113.76,107.4,128.99,117.2
92.5,106.88,99.54,134.14,129.87,113.75,107.4,128.99,117.2
92.5,106.89,99.54,134.13,129.87,113.75,107.4,128.98,117.19
92.5,106.89,99.54,134.13,129.87,113.75,107.4,128.98,117.19
92.5,106.89,99.54,134.13,129.87,113.75,107.39,128.98,117.19
92.5,106.89,99.54,134.13,129.87,113.75,107.39,128.97,117.19
92.5,106.89,99.54,134.13,129.86,113.74,107.39,128.97,117.18
92.5,106.88,99.54,134.13,129.86,113.74,107.39,128.97,117.18
92.5,106.88,99.54,134.13,129.86,113.74,107.39,128.96,117.18
92.5,106.88,99.55,134.13,129.85,113.74,107.39,128.96,117.18
92.5,106.88,99.55,134.13,129.85,113.73,107.39,128.95,117.17
92.5,106.88,99.55,134.12,129.84,113.73,107.38,128.95,117.17
92.51,106.88,99.55,134.12,129.84,113.73,107.38,128.94,117.17
92.51,106.88,99.55,134.12,129.83,113.72,107.38,128.94,117.17
92.51,106.88,99.55,134.11,129.83,113.72,107.38,128.93,117.16
92.51,106.88,99.56,134.11,129.82,113.72,107.38,128.93,117.16
92.51,106.89,99.56,134.11,129.82,113.72,107.38,128.93,117.16
92.51,106.89,99.56,134.1,129.81,113.72,107.39,128.92,117.16
92.52,106.89,99.56,134.1,129.81,113.72,107.39,128.92,117.17
92.52,106.89,99.56,134.09,129.81,113.72,107.39,128.92,117.17
92.52,106.89,99.56,134.09,129.8,113.72,107.39,128.92,117.17
92.52,106.89,99.56,134.08,129.8,113.72,107.39,128.91,117.17
92.52,106.89,99.56,134.08,129.79,113.72,107.4,128.92,117.17
92.52,106.89,99.56,134.08,129.79,113.72,107.4,128.92,117.18
92.51,106.89,99.56,134.08,129.79,113.72,107.4,128.92,117.18
92.51,106.89,99.56,134.09,129.8,113.72,107.41,128.92,117.18
92.51,106.88,99.55,134.09,129.8,113.73,107.41,128.93,117.19
92.51,106.88,99.55,134.09,129.8,113.73,107.41,128.93,117.19
92.51,106.88,99.55,134.1,129.8,113.73,107.41,128.93,117.19
92.51,106.88,99.54,134.1,129.8,113.73,107.41,128.94,117.19
92.51,106.87,99.54,134.1,129.8,113.73,107.41,128.93,117.2
92.51,106.87,99.54,134.1,129.8,113.73,107.42,128.94,117.2
92.51,106.87,99.54,134.1,129.8,113.73,107.42,128.94,117.21
92.51,106.87,99.54,134.1,129.8,113.73,107.42,128.94,117.21
92.51,106.87,99.53,134.1,129.8,113.74,107.42,128.94,117.21
92.51,106.87,99.53,134.1,129.8,113.74,107.42,128.95,117.21
92.51,106.87,99.53,134.1,129.81,113.74,107.42,128.95,117.21
92.51,106.86,99.53,134.1,129.8,113.74,107.42,128.95,117.21
92.51,106.86,99.53,134.1,129.81,113.74,107.42,128.95,117.21
92.5,106.86,99.52,134.1,129.81,113.74,107.42,128.96,117.21
92.5,106.86,99.52,134.1,129.81,113.74,107.41,128.96,117.21
92.5,106.86,99.52,134.11,129.81,113.74,107.41,128.96,117.21
92.5,106.86,99.52,134.11,129.82,113.74,107.41,128.96,117.21
92.5,106.86,99.52,134.11,129.82,113.74,107.41,128.96,117.21
92.5,106.86,99.52,134.11,129.83,113.74,107.41,128.97,117.21
92.5,106.86,99.52,134.12,129.83,113.74,107.41,128.97,117.2
92.5,106.85,99.51,134.12,129.84,113.74,107.4,128.97,117.2
92.5,106.85,99.51,134.13,129.84,113.74,107.4,128.97,117.2
92.5,106.85,99.51,134.13,129.85,113.74,107.39,128.97,117.2
92.5,106.85,99.51,134.13,129.85,113.74,107.39,128.97,117.2
92.5,106.85,99.51,134.13,129.85,113.74,107.39,128.97,117.19
92.5,106.85,99.51,134.13,129.85,113.73,107.39,128.98,117.19
92.5,106.85,99.52,134.13,129.84,113.73,107.38,128.97,117.19
92.51,106.85,99.52,134.13,129.84,113.73,107.38,128.97,117.18
92.51,106.85,99.52,134.13,129.84,113.73,107.38,128.97,117.18
92.51,106.85,99.52,134.13,129.84,113.72,107.38,128.96,117.17
92.51,106.86,99.52,134.12,129.83,113.72,107.38,128.96,117.17
92.51,106.86,99.53,134.12,129.83,113.72,107.37,128.95,117.17
92.51,106.86,99.53,134.12,129.83,113.71,107.37,128.95,117.16
92.51,106.86,99.53,134.12,129.83,113.71,107.37,128.94,117.16
92.52,106.86,99.54,134.12,129.83,113.71,107.37,128.94,117.16
92.52,106.86,99.54,134.12,129.82,113.7,107.37,128.93,117.15
92.52,106.86,99.54,134.11,129.81,113.7,107.37,128.93,117.15
92.52,106.86,99.54,134.11,129.81,113.7,107.37,128.92,117.15
92.52,106.86,99.54,134.11,129.8,113.69,107.37,128.92,117.14
92.52,106.86,99.54,134.1,129.8,113.69,107.36,128.92,117.14
92.52,106.87,99.55,134.1,129.79,113.68,107.36,128.91,117.14
92.53,106.87,99.55,134.09,129.79,113.68,107.36,128.91,117.14
92.53,106.87,99.55,134.09,129.79,113.68,107.36,128.9,117.14
92.53,106.87,99.55,134.09,129.78,113.68,107.37,128.9,117.14
92.53,106.87,99.55,134.08,129.78,113.68,107.37,128.9,117.14
92.53,106.87,99.55,134.08,129.77,113.68,107.37,128.9,117.14
92.53,106.87,99.55,134.08,129.77,113.68,107.37,128.9,117.14
92.53,106.87,99.55,134.08,129.77,113.68,107.37,128.9,117.14
92.53,106.87,99.55,134.08,129.77,113.68,107.38,128.9,117.14
92.53,106.87,99.56,134.08,129.77,113.68,107.38,128.9,117.15
92.53,106.87,99.55,134.08,129.78,113.68,107.38,128.9,117.15
92.53,106.87,99.55,134.08,129.78,113.69,107.38,128.9,117.15
92.52,106.87,99.55,134.08,129.78,113.69,107.39,128.91,117.16
92.52,106.87,99.55,134.09,129.78,113.7,107.39,128.91,117.16
92.52,106.87,99.55,134.09,129.78,113.7,107.39,128.91,117.17
92.52,106.87,99.55,134.09,129.78,113.7,107.39,128.91,117.17
92.52,106.87,99.55,134.09,129.79,113.71,107.4,128.91,117.17
92.52,106.87,99.54,134.09,129.79,113.71,107.4,128.92,117.18
92.52,106.86,99.54,134.09,129.79,113.71,107.4,128.92,117.18
92.52,106.86,99.54,134.1,129.8,113.71,107.4,128.93,117.18
92.51,106.86,99.53,134.1,129.8,113.72,107.4,128.93,117.19
92.51,106.86,99.53,134.1,129.8,113.72,107.4,128.94,117.19
92.51,106.85,99.53,134.1,129.8,113.72,107.41,128.94,117.2
92.51,106.85,99.52,134.1,129.81,113.73,107.41,128.94,117.2
92.51,106.85,99.52,134.1,129.81,113.73,107.41,128.95,117.2
92.51,106.85,99.52,134.1,129.81,113.73,107.41,128.95,117.2
92.5,106.85,99.51,134.11,129.82,113.73,107.41,128.95,117.21
92.5,106.84,99.51,134.11,129.82,113.74,107.41,128.96,117.21
92.5,106.84,99.51,134.12,129.83,113.74,107.41,128.96,117.21
92.5,106.84,99.51,134.12,129.83,113.74,107.41,128.97,117.21
92.5,106.84,99.5,134.13,129.84,113.74,107.41,128.97,117.21
92.49,106.84,99.5,134.13,129.84,113.74,107.41,128.98,117.21
92.49,106.84,99.5,134.13,129.85,113.74,107.41,128.98,117.21
92.49,106.84,99.5,134.13,129.85,113.74,107.41,128.98,117.21
92.49,106.84,99.5,134.14,129.85,113.75,107.4,128.98,117.21
92.49,106.84,99.5,134.14,129.86,113.75,107.4,128.98,117.21
92.49,106.84,99.5,134.14,129.86,113.75,107.4,128.98,117.21
92.49,106.84,99.5,134.13,129.86,113.75,107.4,128.98,117.21
92.49,106.84,99.51,134.13,129.86,113.75,107.4,128.98,117.2
92.49,106.85,99.51,134.13,129.86,113.75,107.39,128.98,117.2
92.49,106.85,99.51,134.13,129.86,113.75,107.39,128.98,117.2
92.49,106.85,99.51,134.13,129.86,113.75,107.39,128.97,117.19
92.49,106.85,99.52,134.14,129.86,113.74,107.39,128.97,117.19
92.49,106.85,99.52,134.14,129.86,113.74,107.38,128.97,117.19
92.49,106.86,99.52,134.14,129.87,113.74,107.38,128.97,117.18
92.49,106.86,99.53,134.14,129.87,113.74,107.38,128.97,117.18
92.49,106.86,99.53,134.14,129.87,113.74,107.38,128.97,117.17
92.49,106.86,99.53,134.14,129.87,113.74,107.38,128.97,117.17
92.49,106.87,99.54,134.14,129.87,113.74,107.38,128.96,117.17
92.49,106.87,99.54,134.14,129.86,113.74,107.38,128.96,117.16
92.49,106.87,99.55,134.14,129.86,113.73,107.38,128.96,117.16
92.5,106.87,99.55,134.13,129.85,113.73,107.38,128.95,117.16
92.5,106.88,99.56,134.12,129.84,113.73,107.38,128.94,117.15
92.5,106.88,99.56,134.12,129.83,113.72,107.38,128.93,117.15
92.5,106.88,99.56,134.11,129.82,113.72,107.38,128.92,117.15
92.51,106.88,99.56,134.1,129.81,113.72,107.38,128.92,117.15
92.51,106.88,99.56,134.09,129.8,113.71,107.38,128.91,117.15
92.51,106.87,99.56,134.09,129.79,113.71,107.38,128.9,117.14
92.51,106.87,99.56,134.08,129.78,113.7,107.37,128.9,117.14
92.52,106.87,99.56,134.08,129.78,113.7,107.37,128.89,117.13
92.52,106.86,99.56,134.07,129.77,113.69,107.37,128.88,117.13
92.52,106.86,99.55,134.06,129.77,113.69,107.37,128.88,117.13
92.52,106.86,99.55,134.06,129.76,113.68,107.37,128.88,117.13
92.52,106.85,99.55,134.05,129.76,113.68,107.38,128.88,117.13
92.52,106.85,99.55,134.05,129.76,113.68,107.38,128.88,117.14
92.52,106.85,99.55,134.05,129.76,113.68,107.38,128.88,117.14
92.52,106.85,99.54,134.05,129.76,113.68,107.38,128.88,117.14
92.52,106.85,99.54,134.06,129.76,113.68,107.38,128.88,117.14
92.52,106.84,99.54,134.06,129.76,113.69,107.38,128.88,117.14
92.52,106.84,99.54,134.06,129.76,113.69,107.38,128.88,117.15
92.52,106.84,99.54,134.06,129.76,113.69,107.39,128.89,117.15
92.52,106.84,99.54,134.07,129.77,113.69,107.39,128.89,117.16
92.52,106.84,99.53,134.07,129.77,113.7,107.39,128.9,117.16
92.52,106.84,99.53,134.07,129.78,113.7,107.39,128.91,117.17
92.52,106.84,99.53,134.07,129.78,113.7,107.39,128.91,117.17
92.51,106.84,99.53,134.08,129.79,113.71,107.4,128.92,117.17
92.51,106.84,99.53,134.09,129.79,113.71,107.4,128.92,117.18
92.51,106.84,99.52,134.09,129.8,113.71,107.4,128.93,117.18
92.51,106.83,99.52,134.1,129.8,113.71,107.4,128.94,117.18
92.51,106.83,99.52,134.1,129.81,113.72,107.4,128.94,117.18
92.51,106.83,99.52,134.1,129.81,113.72,107.4,128.94,117.19
92.51,106.83,99.52,134.1,129.81,113.72,107.4,128.95,117.19
92.51,106.83,99.52,134.1,129.82,113.72,107.4,128.95,117.19
92.5,106.84,99.51,134.11,129.82,113.72,107.4,128.95,117.19
92.5,106.84,99.51,134.11,129.82,113.72,107.4,128.95,117.19
92.5,106.83,99.51,134.11,129.82,113.72,107.4,128.95,117.19
92.5,106.83,99.51,134.11,129.82,113.72,107.39,128.95,117.19
92.5,106.83,99.51,134.11,129.82,113.72,107.39,128.95,117.19
92.5,106.83,99.51,134.11,129.82,113.72,107.39,128.95,117.18
92.5,106.83,99.51,134.11,129.82,113.72,107.39,128.95,117.18
92.5,106.83,99.52,134.11,129.82,113.72,107.39,128.94,117.18
92.5,106.84,99.52,134.11,129.82,113.72,107.39,128.94,117.17
92.51,106.84,99.52,134.1,129.82,113.71,107.39,128.94,117.17
92.51,106.84,99.52,134.1,129.82,113.71,107.38,128.93,117.17
92.51,106.84,99.52,134.1,129.81,113.71,107.38,128.93,117.16
92.51,106.84,99.53,134.09,129.81,113.7,107.38,128.92,117.16
92.51,106.84,99.53,134.09,129.8,113.7,107.38,128.92,117.15
92.51,106.84,99.53,134.08,129.8,113.7,107.38,128.91,117.15
92.51,106.84,99.53,134.08,129.8,113.7,107.37,128.91,117.14
92.51,106.84,99.53,134.08,129.8,113.69,107.37,128.9,117.14
92.52,106.84,99.54,134.08,129.8,113.69,107.36,128.9,117.13
92.52,106.84,99.54,134.08,129.79,113.69,107.36,128.89,117.13
92.52,106.84,99.54,134.08,129.79,113.68,107.36,128.89,117.12
92.52,106.85,99.55,134.07,129.78,113.68,107.36,128.88,117.12
92.52,106.85,99.55,134.07,129.78,113.67,107.36,128.88,117.12
92.52,106.85,99.55,134.07,129.77,113.67,107.36,128.87,117.11
92.52,106.85,99.55,134.07,129.77,113.67,107.36,128.87,117.11
92.53,106.85,99.55,134.06,129.77,113.67,107.36,128.87,117.11
92.53,106.85,99.55,134.06,129.77,113.67,107.36,128.86,117.11
92.53,106.85,99.56,134.06,129.76,113.67,107.36,128.86,117.11
92.53,106.85,99.56,134.05,129.76,113.67,107.36,128.86,117.12
92.53,106.85,99.56,134.06,129.76,113.67,107.36,128.86,117.12
92.53,106.85,99.56,134.06,129.76,113.67,107.37,128.87,117.12
92.53,106.85,99.56,134.06,129.76,113.67,107.37,128.87,117.12
92.53,106.86,99.56,134.06,129.76,113.68,107.37,128.87,117.13
92.52,106.86,99.57,134.07,129.76,113.68,107.38,128.88,117.13
92.52,106.86,99.57,134.07,129.76,113.68,107.38,128.88,117.14
92.52,106.86,99.57,134.07,129.77,113.69,107.38,128.89,117.15
92.52,106.86,99.57,134.08,129.77,113.69,107.39,128.89,117.15
92.52,106.87,99.57,134.08,129.77,113.7,107.39,128.9,117.16
92.52,106.87,99.57,134.08,129.77,113.7,107.39,128.9,117.16
92.51,106.87,99.57,134.08,129.77,113.7,107.4,128.9,117.16
92.51,106.86,99.56,134.08,129.77,113.71,107.4,128.91,117.17
92.51,106.86,99.56,134.08,129.78,113.71,107.4,128.91,117.17
92.51,106.85,99.55,134.08,129.77,113.71,107.4,128.91,117.17
92.51,106.85,99.55,134.08,129.77,113.71,107.41,128.91,117.17
92.51,106.85,99.54,134.08,129.77,113.71,107.41,128.91,117.18
92.51,106.85,99.54,134.08,129.77,113.72,107.41,128.91,117.18
92.51,106.84,99.54,134.08,129.77,113.72,107.41,128.91,117.19
92.51,106.84,99.54,134.07,129.77,113.72,107.41,128.91,117.19
92.51,106.84,99.53,134.07,129.77,113.72,107.42,128.91,117.19
92.51,106.84,99.53,134.07,129.77,113.72,107.42,128.92,117.19
92.5,106.84,99.53,134.07,129.77,113.73,107.42,128.92,117.19
92.5,106.84,99.53,134.07,129.78,113.73,107.42,128.92,117.2
92.5,106.84,99.52,134.07,129.78,113.73,107.42,128.92,117.2
92.5,106.84,99.52,134.07,129.78,113.73,107.42,128.93,117.2
92.5,106.84,99.52,134.07,129.78,113.73,107.42,128.93,117.2
92.5,106.84,99.52,134.07,129.79,113.73,107.42,128.93,117.2
92.5,106.84,99.52,134.08,129.79,113.73,107.41,128.92,117.19
92.5,106.84,99.52,134.08,129.79,113.73,107.41,128.92,117.19
