mango_trichomes_16_scans_mdi,mango_trichomes_24_scans_mdi,mango_trichomes_32_scans_mdi,mango_trichomes_48_scans_mdi,mango_trichomes_72_scans_mdi
0.8328013625236591,0.7177846972240419,0.7045853588357817,0.7315976625157474,0.7811209502927292
0.3767338030349831,0.5302409724692776,0.7258973800017466,0.4957568072452853,0.48555761754861954
0.8136460271934468,0.8452743491234611,0.7249561052806398,0.9081042174458844,0.6553631824735445
0.6554134042608083,0.7064459773664279,0.8556998658266847,0.9371530255666208,0.7324672231562169
0.685304359382708,0.3466502945102436,0.547871232214574,0.6241590043717332,0.8054622882625149
0.4895990459176538,0.8214788715405651,0.6514208818244065,0.8564016549943131,0.6896850589524811
0.7744111879229187,0.7406932887463448,0.5923532613677944,0.7514918502539761,0.5561161583885775
0.0,0.5893599112587589,0.6525189625626422,0.822323650251084,0.5135590053366734
0.3069823197377925,0.7369374008448512,1.0,0.7571706404747448,0.7746447521302757
