protein_extract_48_scans_sample1,protein_extract_48_scans_sample2,protein_extract_48_scans_sample3
0.029802500000000003,0.02801,0.025792500000000003
0.0302,0.0283875,0.02622
0.03057,0.028707499999999997,0.026502500000000002
0.03088,0.0290925,0.026725000000000002
0.031087499999999997,0.02937,0.02694
0.03125,0.029384999999999998,0.027110000000000002
0.031395,0.02934,0.02718
0.03162,0.029585,0.027305
0.0320175,0.0300925,0.0276075
0.032487499999999996,0.0305875,0.02795
0.032867499999999994,0.030942499999999998,0.028265000000000002
0.0330325,0.031155000000000002,0.02852
0.0331675,0.0313225,0.028754999999999996
0.033479999999999996,0.031607500000000004,0.029035000000000002
0.0338325,0.031945,0.02928
0.0339625,0.032115,0.029359999999999997
0.0339075,0.03215,0.029339999999999998
0.0339975,0.032295,0.0294425
0.034327500000000004,0.0325325,0.0296975
0.0346675,0.0328,0.0300175
0.0349425,0.0331525,0.030350000000000002
0.0351725,0.03354,0.030675
0.035462499999999994,0.0338575,0.03097
0.0357575,0.0341225,0.0311775
0.0359675,0.03435,0.0313275
0.036175,0.0344825,0.031525
0.03638,0.034575,0.0317525
0.036565,0.034685,0.031880000000000006
0.036685,0.034737500000000004,0.031895
0.0368025,0.0348325,0.03198
0.036965,0.0350075,0.03218
0.037072499999999994,0.0351775,0.032335
0.037175,0.035352499999999995,0.0324725
0.037434999999999996,0.035679999999999996,0.032757499999999995
0.03782,0.036112500000000006,0.033159999999999995
0.0381075,0.0364,0.03341
0.0381525,0.0364175,0.03340750000000001
0.0382325,0.0364225,0.033452499999999996
0.0385825,0.036629999999999996,0.0337525
0.0389475,0.03688,0.0340675
0.039125,0.03707,0.034262499999999994
0.0392625,0.03727,0.0344025
0.039395,0.037495,0.034492499999999995
0.0395325,0.03773749999999999,0.0346475
0.039645,0.03785,0.03487
0.039755,0.03789,0.0350225
0.03996,0.038105,0.035115
0.0400275,0.038262500000000005,0.035145
0.0398825,0.038175,0.0351925
0.0397625,0.0379675,0.0351875
0.03991,0.0379925,0.03516
0.0403875,0.038395,0.035365
0.040925,0.0388625,0.03573
0.0411175,0.03902749999999999,0.035852499999999995
0.0410425,0.038995,0.0357675
0.041052500000000006,0.039044999999999996,0.035840000000000004
0.041197500000000005,0.039147499999999995,0.036070000000000005
0.0413225,0.0392425,0.036235
0.04134,0.039400000000000004,0.03634
0.04141,0.0396875,0.0365575
0.041690000000000005,0.040057499999999996,0.0368475
0.04199,0.04032,0.037015
0.042047499999999995,0.0403375,0.0370275
0.0419975,0.0402275,0.0369675
0.0420675,0.040150000000000005,0.036934999999999996
0.0420975,0.040075,0.036875000000000005
0.0419725,0.0400375,0.03682
0.041905,0.0401225,0.0369
0.042005,0.04024,0.03708
0.042185,0.04036,0.037224999999999994
0.042265,0.0404825,0.037254999999999996
0.042175,0.040510000000000004,0.037195
0.042042500000000003,0.0404725,0.0371775
0.0420725,0.0406425,0.03735
0.0423325,0.0409975,0.0376525
0.04262,0.041215,0.037885
0.04270500000000001,0.04114999999999999,0.03794
0.042667500000000004,0.04098,0.0379375
0.04271,0.04097,0.0379875
0.0428725,0.0411275,0.0380925
0.04302,0.0413,0.038155
0.0429625,0.04129,0.038005000000000004
0.0426725,0.041045,0.03769
0.0424825,0.040862499999999996,0.037500000000000006
0.0426175,0.0408825,0.037622499999999996
0.04283,0.04103,0.037955
0.0429625,0.0412575,0.0382275
0.0430375,0.0414225,0.0383375
0.042952500000000005,0.0413625,0.038355
0.0428,0.04126250000000001,0.038329999999999996
0.0428,0.041285,0.0382575
0.04293,0.041315,0.038175
0.043025,0.0412525,0.038155
0.042995000000000005,0.0411925,0.0381775
0.042977499999999995,0.041285,0.0381825
0.043075,0.0414675,0.038175
0.043195,0.0415675,0.0382325
0.043212499999999994,0.04156499999999999,0.0383625
0.043145,0.0416,0.0384825
0.0431725,0.041729999999999996,0.0386025
0.04334,0.041885000000000006,0.0387025
0.04342,0.041957499999999995,0.0386525
0.043329999999999994,0.0419275,0.0385225
0.043300000000000005,0.04189999999999999,0.03852
0.0433975,0.041875,0.0386525
0.04356,0.0418975,0.03884
0.0437525,0.04199,0.039044999999999996
0.0437475,0.04193,0.039052500000000004
0.043495,0.0417275,0.0387425
0.043335,0.0416975,0.03846
0.04335,0.0418475,0.038412499999999995
0.04334,0.0419325,0.038422500000000005
0.04328,0.041865,0.0384025
0.04324,0.04175,0.038405
0.0432525,0.0417425,0.038442500000000004
0.0433275,0.0418225,0.03852
0.0433475,0.041802500000000006,0.038525000000000004
0.043212499999999994,0.041664999999999994,0.0384225
0.043160000000000004,0.041687499999999995,0.038439999999999995
0.04336,0.0419375,0.038610000000000005
0.0435025,0.0420325,0.03863
0.043392499999999994,0.0418225,0.03841
0.0432425,0.04169249999999999,0.03825
0.043185,0.041805,0.03828999999999999
0.043172499999999996,0.04193,0.038392499999999996
0.0431725,0.041895,0.038405
0.043145,0.041735,0.038345
0.0430875,0.041575,0.03825
0.043054999999999996,0.0415,0.038169999999999996
0.043062500000000004,0.0415075,0.038224999999999995
0.043047499999999995,0.041554999999999995,0.0384075
0.042937499999999997,0.041542499999999996,0.03848
0.04269,0.041327499999999996,0.0382425
0.04237,0.04099,0.0377725
0.042195,0.04084,0.037474999999999994
0.04224749999999999,0.040885000000000005,0.0375075
0.04233,0.040885,0.037605
0.04233,0.040900000000000006,0.03766750000000001
0.042304999999999995,0.040987499999999996,0.0377325
0.042245,0.0409875,0.0377275
0.0420975,0.0408525,0.0375925
0.041915,0.040615000000000005,0.037355
0.041780000000000005,0.0404075,0.0371775
0.041752500000000005,0.0403375,0.037180000000000005
0.0416675,0.04029,0.037225
0.0413825,0.040145,0.037115
0.041177500000000006,0.04011,0.037015000000000006
0.04122,0.040220000000000006,0.03703
0.0412625,0.04021,0.036957500000000004
0.041177500000000006,0.0400375,0.0368
0.0410125,0.0398125,0.0366725
0.0407725,0.03957,0.036445000000000005
0.04047,0.039315,0.036102499999999996
0.0402575,0.03909000000000001,0.0358425
0.0402375,0.039052500000000004,0.03579
0.040285,0.039192500000000005,0.035922499999999996
0.040215,0.0391675,0.0359875
0.04007,0.038935,0.0358275
0.0400375,0.038794999999999996,0.035644999999999996
0.04003,0.03872249999999999,0.0355325
0.0399175,0.038634999999999996,0.0355075
0.039757499999999994,0.038635,0.035535
0.039525,0.03853,0.035405
0.0393,0.03824,0.0350925
0.03926,0.038064999999999995,0.0348775
0.039285,0.0380475,0.034809999999999994
0.0391775,0.037995,0.034755
0.03891,0.037835,0.034652499999999996
0.038595,0.037594999999999996,0.034515
0.038405,0.0374,0.034327500000000004
0.0382875,0.03725,0.0341225
0.0380975,0.037055000000000005,0.0339125
0.037884999999999995,0.0368325,0.033715
0.037745,0.036610000000000004,0.033545000000000005
0.0376125,0.036435,0.0334075
0.03738,0.0363175,0.033264999999999996
0.0371125,0.0361625,0.033055
0.0369825,0.0359675,0.0328875
0.036947499999999994,0.035855,0.032854999999999995
0.036844999999999996,0.0358275,0.03282
0.0366625,0.0357175,0.03265
0.036462499999999995,0.035515,0.0324225
0.036315,0.0353775,0.0323275
0.0362825,0.0353825,0.0324375
0.0363075,0.03546,0.032580000000000005
0.0362575,0.0353725,0.032525
0.0360925,0.035085000000000005,0.032260000000000004
0.0358525,0.0347775,0.031955
0.0355775,0.0345475,0.031725
0.03526,0.03431,0.0314475
0.03495,0.0339925,0.031089999999999996
0.034784999999999996,0.03377,0.030915
0.0346775,0.0336925,0.0308825
0.03449,0.0335875,0.030744999999999998
0.034305,0.033420000000000005,0.030555000000000002
0.034257499999999996,0.033295000000000005,0.030395000000000002
0.034307500000000005,0.033245000000000004,0.030287500000000002
0.0342425,0.0331575,0.030235
0.033985,0.032982500000000005,0.030119999999999997
0.03368,0.0328325,0.0299625
0.033385,0.032654999999999997,0.0298325
0.0331675,0.0324375,0.029725
0.033125,0.032354999999999995,0.029659999999999995
0.0331175,0.03234,0.0295625
0.0330325,0.0322425,0.029415
0.0329225,0.032045,0.029292500000000003
0.0327425,0.031760000000000004,0.029155
0.0324375,0.031455000000000004,0.028984999999999997
0.0320975,0.0311475,0.0287275
0.031784999999999994,0.0308625,0.0283575
0.031564999999999996,0.030659999999999996,0.028082500000000003
0.031405,0.03052,0.0279875
0.03128,0.030404999999999998,0.0279525
0.0312375,0.03032,0.02787
0.031130000000000005,0.030150000000000003,0.027657499999999998
0.030817499999999998,0.029875,0.02737
0.030497499999999997,0.029635,0.027135000000000003
0.0303,0.029442499999999996,0.026955
0.030125,0.029269999999999997,0.0267975
0.029882500000000003,0.029079999999999998,0.02656
0.0295575,0.0288125,0.02623
0.029307499999999997,0.028624999999999998,0.0260525
0.0291625,0.02853,0.0260325
0.0290375,0.028405,0.02594
0.0289875,0.028325,0.025855
0.0289525,0.028284999999999998,0.0258525
0.028794999999999998,0.028125,0.025767500000000002
0.02862,0.0278925,0.0255975
0.0284575,0.0276825,0.02545
0.028225,0.0275025,0.025285000000000002
0.02802,0.0274025,0.025115000000000002
0.0279025,0.027327499999999998,0.02499
0.02774,0.027167499999999997,0.02488
0.0275375,0.0269825,0.024814999999999997
0.027374999999999997,0.02683,0.024717500000000003
0.0272025,0.026665,0.024475
0.0269475,0.0264925,0.02422
0.0266425,0.026265,0.0240025
0.026432499999999998,0.0260075,0.023809999999999998
0.026295,0.0257625,0.023655
0.026087500000000003,0.0254775,0.02343
0.0259425,0.025345000000000003,0.02326
0.025985,0.025502499999999997,0.0233575
0.026005,0.025605000000000003,0.0234775
0.025945000000000003,0.025427500000000002,0.023434999999999997
0.025845,0.025175,0.0232725
0.025695,0.025052500000000002,0.0231025
0.0255475,0.025005,0.022962499999999997
0.025397499999999996,0.024875,0.0228225
0.0252975,0.0247825,0.0227325
0.02529,0.02477,0.022725000000000002
0.0253175,0.024759999999999997,0.022770000000000002
0.025267500000000002,0.024745,0.0227825
0.025172499999999997,0.02469,0.02273
0.02513,0.0245975,0.02272
0.025154999999999997,0.0244975,0.022735000000000002
0.0252175,0.02445,0.0227525
0.0252,0.024435,0.022705
0.025124999999999998,0.02447,0.02259
0.025155,0.0245925,0.0225675
0.025175,0.024579999999999998,0.0226125
0.025144999999999997,0.024472499999999998,0.0227075
0.02521,0.02447,0.022817499999999998
0.025275,0.024425,0.0227225
0.025235,0.024355,0.022580000000000003
0.025230000000000002,0.024447500000000004,0.022625
0.025255,0.024595,0.02271
0.025265,0.02461,0.022715
0.025390000000000003,0.0246275,0.0227575
0.02561,0.024710000000000003,0.0229075
0.025662499999999998,0.02475,0.02298
0.025575,0.024724999999999997,0.022914999999999998
0.0254825,0.0246575,0.0228325
0.025382500000000002,0.0245575,0.0227925
0.025365000000000002,0.0245,0.0227925
0.025425,0.02451,0.022767500000000003
0.025447499999999998,0.02453,0.022715000000000003
0.025322499999999998,0.0244725,0.0226375
0.025125,0.02431,0.02252
0.0250975,0.024200000000000003,0.022459999999999997
0.02512,0.024185,0.022439999999999998
0.02488,0.0240475,0.022305000000000002
0.0244875,0.023732499999999997,0.0220775
0.0241575,0.023385,0.021824999999999997
0.02386,0.0230775,0.021545
0.0236525,0.022887499999999998,0.021339999999999998
0.023605,0.0228425,0.02126
0.02364,0.0228325,0.021225
0.023615,0.022805,0.0211625
0.023485,0.022737499999999997,0.02104
0.023377500000000002,0.022707500000000002,0.02097
0.02333,0.02272,0.021042500000000002
0.02324,0.022635000000000002,0.021065
0.023065000000000002,0.0224375,0.020947500000000004
0.0229125,0.022305,0.020845
0.02287,0.022285,0.0207875
0.02286,0.022295,0.0207225
0.022845,0.022289999999999997,0.0206825
0.02278,0.022215000000000002,0.02061
0.02263,0.022085,0.02044
0.0225425,0.02199,0.020327500000000002
0.0225125,0.021922499999999998,0.0203175
0.022352499999999997,0.021815,0.0202125
0.0220975,0.0216525,0.02002
0.02189,0.021455000000000002,0.019837499999999997
0.021735,0.021247500000000002,0.0196725
0.0216475,0.021095,0.0195275
0.0215475,0.02099,0.0194625
0.02142,0.0209325,0.019465000000000003
0.021330000000000002,0.0208975,0.019477500000000002
0.02132,0.020855,0.01949
0.0213075,0.0208225,0.01946
0.021204999999999998,0.02075,0.0193375
0.0210875,0.020624999999999998,0.019205
0.020937499999999998,0.020455,0.0190675
0.02065,0.020202499999999998,0.0188275
0.0204475,0.020035,0.0186325
0.020382499999999998,0.0200025,0.0185875
0.020225,0.0199175,0.01854
0.0199825,0.019715,0.0183975
0.0197175,0.019437499999999996,0.0181775
0.0194825,0.0192075,0.0179825
0.019355,0.019135,0.0178975
0.01927,0.019057499999999998,0.017795
0.0191375,0.0188925,0.017585
0.0189575,0.0187125,0.0173725
0.0187675,0.018535000000000003,0.01725
0.018675,0.0184075,0.017217499999999997
0.0186825,0.018369999999999997,0.0172175
0.018635,0.018385000000000002,0.017177500000000002
0.0185475,0.01844,0.0172125
0.018475,0.018465000000000002,0.017285
0.018377499999999998,0.0183625,0.017167500000000002
0.018285,0.018205,0.016975
0.018245,0.0181025,0.0169075
0.0181775,0.018009999999999998,0.0168575
0.018064999999999998,0.01789,0.01677
0.018027500000000002,0.017857500000000002,0.0167375
0.0180675,0.0179575,0.01681
0.0180225,0.01798,0.016815
0.0178,0.017742499999999998,0.01661
0.017575,0.017445000000000002,0.0163875
0.017475,0.01736,0.016315
0.017422499999999997,0.0173375,0.01625
0.017315,0.017237500000000003,0.0161125
0.01721,0.017147500000000003,0.0159775
0.0171725,0.0171575,0.015960000000000002
0.01715,0.01716,0.015965
0.017057500000000003,0.0170375,0.0158625
0.016900000000000002,0.0168275,0.0157275
0.016747500000000002,0.016654999999999996,0.0156125
0.01667,0.016575,0.015555
0.016595000000000002,0.016502500000000003,0.015515
0.01647,0.0164375,0.0154375
0.0163775,0.01641,0.015365
0.0163275,0.0163425,0.015315000000000002
0.016215,0.016245,0.01523
0.0160225,0.016149999999999998,0.0150825
0.015925,0.0160825,0.014985
0.015965,0.016065,0.015002500000000002
0.0159925,0.0160825,0.0151075
0.01596,0.016085,0.015189999999999999
0.0158875,0.015982499999999997,0.01515
0.01582,0.0157975,0.015025
0.0157875,0.015677499999999997,0.014852500000000001
0.015710000000000002,0.0155875,0.014655
0.0156075,0.0155125,0.01458
0.0155825,0.015512499999999999,0.014682500000000001
0.015567499999999998,0.015494999999999998,0.014739999999999998
0.015495,0.015355,0.014612499999999999
0.015362500000000001,0.0151925,0.014397499999999999
0.015207499999999999,0.015085,0.01428
0.01508,0.015002499999999998,0.014267499999999999
0.015,0.01497,0.0142575
0.0150475,0.015099999999999999,0.01428
0.015112500000000001,0.015235,0.014320000000000001
0.015007500000000002,0.0150975,0.0142125
0.014777499999999999,0.01478,0.0139325
0.0146075,0.01455,0.013685
0.01458,0.01449,0.0136525
0.014655000000000001,0.014485,0.013742500000000001
0.014669999999999999,0.014454999999999999,0.013737500000000001
0.014530000000000001,0.014385,0.013622500000000001
0.014365000000000001,0.0143475,0.013547499999999999
0.014280000000000001,0.014329999999999999,0.01353
0.014169999999999999,0.014204999999999999,0.0134225
0.0140325,0.013985,0.013277500000000001
0.0138875,0.0138075,0.013139999999999999
0.0137925,0.013735,0.013032499999999999
0.0138,0.013735,0.013037499999999999
0.0138,0.013697500000000001,0.01308
0.0137625,0.01364,0.013025
0.01373,0.0135975,0.012902499999999999
0.0136525,0.0135225,0.01279
0.013505,0.013454999999999998,0.0126825
0.013319999999999999,0.0134,0.012592500000000001
0.013157499999999999,0.013327500000000003,0.0125325
0.0130875,0.01326,0.01247
0.013104999999999999,0.013224999999999999,0.012419999999999999
0.013062500000000001,0.013090000000000001,0.012315
0.012799999999999999,0.0127625,0.01206
0.01251,0.012497500000000002,0.01182
0.0124625,0.0125275,0.0118225
0.01256,0.012677500000000001,0.011932499999999999
0.012580000000000001,0.012727500000000001,0.0119475
0.0125125,0.012660000000000001,0.01187
0.012390000000000002,0.0124925,0.0118225
0.0123175,0.0123975,0.0118475
0.0123425,0.0124425,0.011887499999999999
0.012295,0.012410000000000001,0.0118175
0.012175,0.0122475,0.011647500000000002
0.012112499999999998,0.0120775,0.0115125
0.012034999999999999,0.011914999999999999,0.011407500000000001
0.011935,0.01177,0.011325000000000002
0.01187,0.01173,0.01125
0.011760000000000001,0.011685,0.011109999999999998
0.011600000000000001,0.0115375,0.0109525
0.011495000000000002,0.0113975,0.0107975
0.011495,0.011365,0.010690000000000002
0.0114925,0.011405,0.0107
0.01132,0.011349999999999999,0.01071
0.011019999999999999,0.011110000000000002,0.0106
0.01082,0.010794999999999999,0.0103975
0.0107575,0.010605,0.010195000000000001
0.010672500000000001,0.0104925,0.010069999999999999
0.01065,0.0104375,0.0101425
0.0107675,0.010567499999999999,0.010360000000000001
0.010707499999999998,0.010595,0.010355
0.0104425,0.0103975,0.0100925
0.0103125,0.010310000000000001,0.009947500000000001
0.010239999999999999,0.010235,0.0098475
0.010072500000000002,0.0099975,0.0096975
0.0099775,0.0099075,0.0096775
0.01001,0.0101,0.009775
0.009949999999999999,0.010134999999999998,0.0097675
0.0097275,0.0098875,0.009625
0.0095375,0.0097225,0.00947
0.0095025,0.009685000000000001,0.009340000000000001
0.0096875,0.00974,0.009345
0.009835,0.009835,0.009395
0.009765,0.009885,0.009447500000000001
0.00979,0.010005,0.009625
0.009835,0.010065000000000001,0.009715
0.009595,0.009770000000000001,0.0094675
0.0092625,0.009345000000000001,0.0090925
0.0090975,0.00914,0.0088975
0.009009999999999999,0.0090475,0.008835
0.009007500000000002,0.009062500000000001,0.0088625
0.009224999999999999,0.0093325,0.009027499999999999
0.009497499999999999,0.00961,0.0092375
0.009579999999999998,0.009595,0.009327499999999999
0.0093175,0.0092225,0.0091325
0.008872500000000002,0.0087525,0.0087625
0.0086975,0.008615,0.008605
0.0088425,0.00884,0.008677500000000001
0.008935,0.0090725,0.0087175
0.00889,0.009107500000000001,0.00871
