protein_extract_24d_scans_sample1,protein_extract_24d_scans_sample2,protein_extract_24d_scans_sample3
0.009247499999999999,0.0122275,0.0129575
0.00899,0.0122125,0.012649999999999998
0.008995,0.0123225,0.012715
0.0090175,0.012235,0.0127
0.008822499999999999,0.012155000000000001,0.01252
0.008445000000000001,0.0120925,0.0123775
0.00812,0.011845,0.012334999999999999
0.008052499999999999,0.011644999999999999,0.012410000000000001
0.008355000000000001,0.01173,0.0126
0.0088025,0.01197,0.012795
0.0091175,0.01214,0.01294
0.0094075,0.01233,0.013165
0.009534999999999998,0.012485,0.0132525
0.0093025,0.0123,0.0128575
0.008975,0.011952500000000001,0.0124375
0.0087575,0.0118475,0.012410000000000001
0.00855,0.01182,0.012424999999999999
0.00838,0.011685,0.012215
0.00843,0.0117325,0.012140000000000001
0.0086525,0.0120825,0.01239
0.00882,0.01225,0.012645000000000002
0.008895,0.0120275,0.012692499999999999
0.0087825,0.011775,0.01259
0.0087,0.01185,0.0126325
0.0089325,0.0122325,0.013007500000000002
0.009067500000000001,0.012555,0.0131425
0.008884999999999999,0.0125225,0.012855
0.00877,0.0122675,0.0127575
0.0087175,0.012125,0.012825
0.00847,0.0120375,0.012622499999999998
0.0082975,0.011917500000000001,0.0123475
0.0085275,0.0120025,0.012425
0.008775,0.01223,0.012685
0.0087875,0.012329999999999999,0.0128425
0.0087475,0.012342500000000001,0.0129175
0.008695,0.0123375,0.0129075
0.00885,0.012462500000000001,0.01302
0.008992499999999999,0.012667500000000002,0.013264999999999999
0.00871,0.012660000000000001,0.013295
0.008397499999999999,0.01247,0.013049999999999999
0.0082975,0.0122225,0.01266
0.00822,0.01189,0.0123375
0.008275000000000001,0.0117025,0.0123225
0.0084575,0.0117775,0.012542500000000002
0.008385,0.011825,0.012645
0.008245,0.0120125,0.012647499999999999
0.0083825,0.012445,0.012830000000000001
0.0085575,0.0126275,0.0131
0.0087625,0.01274,0.0134475
0.0090925,0.012979999999999998,0.013802499999999999
0.009260000000000001,0.013025,0.013877500000000001
0.00917,0.01288,0.013757499999999999
0.0089075,0.0126775,0.013537500000000001
0.00874,0.012615,0.0133225
0.008745,0.01272,0.0132825
0.0085475,0.012625,0.013242499999999999
0.008335,0.012322499999999998,0.013097500000000002
0.008765,0.01242,0.013317500000000001
0.0095225,0.01295,0.013825
0.00962,0.013090000000000001,0.013775
0.0092,0.012839999999999999,0.01333
0.00886,0.012725,0.013097500000000002
0.008557500000000001,0.012575000000000001,0.0129475
0.0083375,0.012427500000000001,0.01288
0.008395,0.01262,0.013107500000000001
0.008775,0.01303,0.01347
0.0092075,0.0132775,0.013742500000000001
0.009165,0.01311,0.0136625
0.0086775,0.012765,0.0132675
0.0082825,0.0125425,0.012969999999999999
0.0081925,0.01237,0.012867499999999999
0.008275000000000001,0.0122125,0.012912499999999999
0.0083975,0.0121525,0.013104999999999999
0.0085725,0.0122625,0.013335000000000001
0.00873,0.01245,0.013354999999999999
0.00874,0.012435,0.0131025
0.0087525,0.01233,0.012885
0.0087475,0.012227499999999999,0.012825
0.008722500000000001,0.012185000000000001,0.0128975
0.008705000000000001,0.0121725,0.012942500000000001
0.008705,0.01219,0.01291
0.008722500000000001,0.012275,0.01288
0.0088075,0.01237,0.0129525
0.0088325,0.012365,0.013035000000000001
0.008660000000000001,0.0123125,0.01304
0.008535000000000001,0.0124225,0.013107500000000001
0.0087075,0.012655,0.013275
0.00867,0.0125825,0.01301
0.007997500000000001,0.0117675,0.0119725
0.0069299999999999995,0.0108225,0.01081
0.006132500000000001,0.010825,0.010475
0.006552499999999999,0.0116175,0.01116
0.0079475,0.01203,0.011760000000000001
0.0087,0.01179,0.010805
0.00966,0.011354999999999999,0.0095475
0.009542499999999999,0.0113025,0.008985
0.007985,0.0106675,0.0087775
0.007062500000000001,0.01089,0.0095675
0.00816,0.012642500000000001,0.01167
0.01051,0.013437500000000002,0.01345
0.011425,0.013000000000000001,0.013614999999999999
0.009385000000000001,0.013130000000000001,0.012425
0.008352499999999999,0.012505,0.0117675
0.0080125,0.0118075,0.0115275
0.0076775,0.011317500000000001,0.0112875
0.007684999999999999,0.01123,0.01141
0.0080675,0.011805,0.012055
0.00876,0.012525000000000001,0.012769999999999998
0.0092925,0.0130925,0.01316
0.009370000000000002,0.0132125,0.013305
0.009152500000000001,0.0131625,0.013394999999999999
0.00967,0.013015000000000002,0.013630000000000001
0.0098775,0.012937500000000001,0.013412499999999999
0.009695,0.01273,0.013032499999999999
0.0093575,0.012855,0.0129125
0.009357500000000001,0.012597500000000001,0.0129
0.0090475,0.011955,0.0126175
0.008665,0.01146,0.0123825
0.00862,0.0114175,0.0123325
0.008812500000000001,0.0118225,0.012375
0.0092075,0.01242,0.0125375
0.0095275,0.0127825,0.0126425
0.009535,0.012745,0.012559999999999998
0.009275,0.0125425,0.0124175
0.00906,0.0122225,0.012315
0.0089325,0.011975,0.012262499999999999
0.008875000000000001,0.011877500000000001,0.012190000000000001
0.008795,0.011755000000000002,0.012
0.008635,0.011717499999999999,0.0118925
0.0085825,0.011895000000000001,0.0120825
0.0087275,0.0120825,0.012302500000000001
0.00894,0.012015000000000001,0.012175
0.009165,0.011852499999999998,0.011735
0.0093025,0.01176,0.011415000000000002
0.0091625,0.011425000000000001,0.011439999999999999
0.008812500000000001,0.010755,0.01151
0.00848,0.010214999999999998,0.0113525
0.00812,0.010132500000000001,0.011022500000000001
0.007634999999999999,0.010237500000000002,0.01064
0.0071525,0.010154999999999999,0.01013
0.0070675,0.0100125,0.0097
0.0074725,0.00995,0.009672499999999999
0.0079425,0.0099075,0.0099825
0.0079425,0.009805,0.01012
0.007355,0.0094425,0.009712499999999999
0.006965000000000001,0.009132500000000002,0.0093025
0.0074,0.009412499999999999,0.009595
0.007962499999999999,0.0098925,0.01005
0.0079175,0.009912500000000001,0.009935000000000001
0.00768,0.009742500000000001,0.009524999999999999
0.0077075,0.0097525,0.0092225
0.007560000000000001,0.0095125,0.009025
0.0071575,0.0090575,0.009055
0.006555,0.0085,0.0087975
0.0059475,0.008025,0.008115
0.0063325,0.008490000000000001,0.008432499999999999
0.007317499999999999,0.0093325,0.0093225
0.0077025,0.009537499999999999,0.009264999999999999
0.0079375,0.009925,0.0094275
0.008145,0.0103,0.0099975
0.0077475,0.00969,0.00965
0.0070625,0.0090825,0.00884
0.0067225,0.009305,0.0083
0.0068925,0.0094025,0.00802
0.0070625,0.0086375,0.00783
0.006795000000000001,0.007832500000000001,0.007707500000000001
0.0067225,0.00798,0.007965
0.0071975,0.008415,0.008375
0.007415,0.0079575,0.0081425
0.007642499999999999,0.007682500000000001,0.00793
0.008065,0.0087525,0.0086975
0.007402499999999999,0.0092175,0.009135
0.006265000000000001,0.00822,0.008432499999999999
0.006155000000000001,0.00753,0.00778
0.0061825,0.00707,0.007475
0.0057325,0.00662,0.00713
0.0058850000000000005,0.0072274999999999995,0.007180000000000001
0.00658,0.007719999999999999,0.007485
0.0065375,0.006395,0.00685
0.005232500000000001,0.004392500000000001,0.005235
0.0045425,0.0041,0.0045975
0.0060675,0.005795,0.0056925000000000005
0.007444999999999999,0.007345,0.0067399999999999995
0.0066749999999999995,0.007350000000000001,0.006585000000000001
0.0056,0.006775,0.006025
0.005825,0.006762499999999999,0.0060375
0.0065325,0.007180000000000001,0.006645
0.006642500000000001,0.0070675,0.0067399999999999995
0.0060975000000000005,0.006335,0.005655
0.0059525,0.006379999999999999,0.0050525
0.0061775,0.006765,0.0058275
0.00511,0.0055375,0.005625
0.0026449999999999998,0.0029325,0.0031425000000000003
0.0012025,0.0015075,0.0013675
0.0022600000000000003,0.0025399999999999997,0.0025275000000000002
0.003925,0.00422,0.004525
0.0044075,0.00496,0.005325
0.004475,0.0051675,0.0055275
0.00446,0.0051025,0.00529
0.00434,0.005059999999999999,0.0047975
0.004897500000000001,0.0057125,0.005225
0.0051825,0.006052500000000001,0.0055475
0.004425,0.0052225,0.004824999999999999
0.003975,0.0044174999999999996,0.00429
0.0044025,0.00448,0.0044475
0.005015,0.005104999999999999,0.00513
0.005295,0.005795,0.006
0.0051075,0.00602,0.0060975
0.0050475,0.005945000000000001,0.0057075
0.0055525,0.005925,0.0058674999999999995
0.0059475,0.0059475000000000005,0.006359999999999999
0.006065,0.00644,0.006840000000000001
0.006537499999999999,0.0073425,0.007254999999999999
0.0072675,0.007917500000000001,0.007385
0.007625,0.0080675,0.007242500000000001
0.0074275,0.00796,0.006954999999999999
0.006744999999999999,0.007595,0.0065675
0.005934999999999999,0.0071,0.006195
0.0055875000000000005,0.00682,0.006102499999999999
0.005585,0.0067599999999999995,0.00621
0.005469999999999999,0.0065274999999999994,0.0063625
0.0050825,0.006045,0.0060750000000000005
0.00469,0.005622500000000001,0.005327500000000001
0.0048775,0.0056175,0.0050175
0.00546,0.00585,0.0053750000000000004
0.00566,0.0057675,0.0056475
0.0056300000000000005,0.005527499999999999,0.0057475
0.00586,0.0056475,0.0060975000000000005
0.006285000000000001,0.00606,0.006444999999999999
0.00647,0.006314999999999999,0.006262500000000001
0.006205,0.0063525,0.0059050000000000005
0.0058775,0.0063675,0.0057525
0.005657499999999999,0.006127499999999999,0.005594999999999999
0.0053525000000000005,0.0056875,0.005525
0.005185,0.005572499999999999,0.0057399999999999994
0.0054175000000000004,0.005775,0.0062450000000000006
0.0057,0.005939999999999999,0.006679999999999999
0.00575,0.0059675,0.0064725
0.005600000000000001,0.00572,0.005832499999999999
0.005455,0.00531,0.0053225
0.0056125,0.0054575,0.0052699999999999995
0.0058975,0.0060525,0.0055225
0.0061400000000000005,0.0061875,0.005817500000000001
0.00647,0.0058775,0.0063175
0.006605,0.0056825,0.006657499999999999
0.00597,0.0054225,0.0059425
0.0049075,0.0048875,0.004569999999999999
0.0045775,0.00476,0.00392
0.00471,0.0049475,0.00392
0.004385,0.0046300000000000004,0.0037625
0.0035824999999999997,0.0036625,0.0034725000000000003
0.0027375,0.0025900000000000003,0.0033125
0.0028,0.0026225,0.0034850000000000003
0.0042699999999999995,0.0038375,0.0038649999999999995
0.0060325,0.0046675,0.0039825
0.0064725,0.00435,0.0037425
0.00502,0.0035824999999999997,0.003265
0.0028925,0.002945,0.002635
0.002215,0.0027325,0.00224
0.0028325,0.0027674999999999996,0.00201
0.0028175,0.002565,0.0014299999999999998
0.0021049999999999997,0.0027925,0.001085
0.00196,0.0037475,0.0018525
0.0022475,0.004285,0.0029625
0.0026225,0.004035,0.003725
0.0035975,0.0037374999999999995,0.004240000000000001
0.0045425,0.00342,0.0039875
0.00446,0.0027549999999999996,0.0031125
0.0038425,0.0024275,0.0027225
0.0035050000000000003,0.003065,0.0032600000000000003
0.0034825000000000004,0.0038525000000000005,0.0038825
0.0032025,0.0036775,0.003405
0.003015,0.0033925,0.0028449999999999994
0.0035675,0.0039,0.0037774999999999996
0.0037675,0.00389,0.004875
0.0034999999999999996,0.003385,0.00475
0.0038174999999999997,0.003625,0.004225
0.0042325,0.00396,0.0040325
0.0043275,0.00392,0.00398
0.004345,0.004135,0.0037400000000000003
0.00412,0.004315,0.0034525000000000003
0.003595,0.0036950000000000004,0.0032675000000000004
0.003,0.002985,0.0030375
0.00252,0.00281,0.0026775
0.0023,0.0026899999999999997,0.002425
0.0024825,0.0028125,0.0026325
0.0027,0.0028975,0.0026125
0.00268,0.002405,0.00196
0.00281,0.0022500000000000003,0.0016225
0.003205,0.0028825,0.0019475
0.0033525,0.0032675000000000004,0.002215
0.0028125,0.0028725,0.00203
0.0018925,0.00238,0.001765
0.0015300000000000001,0.0024799999999999996,0.00198
0.0019175,0.0027925000000000003,0.002555
0.0025,0.0029075,0.0029425
0.00285,0.0030675000000000003,0.0028625
0.0026925,0.00311,0.0023325
0.0025375,0.0030174999999999998,0.0019000000000000002
0.0030849999999999996,0.00336,0.002245
0.003715,0.0037925,0.00293
0.0036725,0.0037099999999999998,0.00309
0.00325,0.0034200000000000003,0.0028299999999999996
0.0026375,0.0031,0.00251
0.00202,0.0027925000000000003,0.0023274999999999997
0.00215,0.00303,0.0026449999999999998
0.0029275,0.0037225,0.00326
0.003415,0.0041375,0.003455
0.003595,0.0041624999999999995,0.00328
0.003925,0.0040750000000000005,0.00332
0.0041175000000000005,0.003925,0.0035275000000000003
0.00392,0.0038425,0.0036275
0.003745,0.004144999999999999,0.0039049999999999996
0.0039049999999999996,0.0047575,0.0045249999999999995
0.0040875,0.0050875,0.0048825
0.0039725,0.00487,0.0046625
0.0037749999999999997,0.0045125,0.00434
0.0037075000000000003,0.0042925,0.004177500000000001
0.003585,0.004085,0.0039675000000000005
0.0034400000000000003,0.00393,0.0037075
0.0034925,0.0039475000000000005,0.0036625
0.0036825,0.0041525,0.003855
0.0038225,0.0044775,0.00413
0.003785,0.0046175,0.0042725
0.003575,0.0043825,0.0041375
0.0034999999999999996,0.004110000000000001,0.0040025
0.0036750000000000003,0.0041425,0.004005
0.00384,0.004425,0.0039475
0.0038150000000000002,0.0046575,0.003745
0.00362,0.00457,0.0034950000000000003
0.003275,0.00414,0.0032624999999999998
0.0028225,0.003575,0.0029899999999999996
0.00256,0.0031800000000000005,0.00278
0.0027375000000000003,0.00324,0.002895
0.00311,0.0036299999999999995,0.0032524999999999997
0.0032675,0.003945,0.0035650000000000005
0.0032199999999999998,0.004064999999999999,0.00381
0.0033474999999999998,0.004285,0.00414
0.0036474999999999997,0.004675,0.0045125
0.0036525,0.0048375,0.004595
0.00339,0.0046575,0.004385
0.0032975,0.0044775,0.0041675
0.0033424999999999996,0.0043625,0.0039075
0.0031850000000000003,0.0040925,0.0034174999999999995
0.0028600000000000006,0.0037725,0.0030074999999999998
0.00268,0.00377,0.0030875
0.0027175,0.0039875,0.0033325000000000004
0.0028925,0.004085,0.0034325
0.0031699999999999996,0.0041825,0.0036950000000000004
0.0034024999999999997,0.00438,0.0040725
0.0034224999999999998,0.0044575000000000005,0.00409
0.003375,0.004465,0.003875
0.0034325,0.00456,0.0039
0.0034225,0.0045125,0.00397
0.003345,0.0043225,0.0038850000000000004
0.0033724999999999996,0.004165,0.0038625
0.0033575000000000002,0.004,0.003875
0.0031850000000000003,0.003865,0.0038200000000000005
0.0030675,0.0039175,0.00383
0.0032275,0.00426,0.00401
0.0034750000000000002,0.0046675,0.00418
0.0035399999999999997,0.0048125,0.004175
0.0035525,0.0047825,0.0041975
0.00364,0.0047875,0.0043825
0.0036325,0.0047775000000000005,0.004529999999999999
0.0034350000000000006,0.0047150000000000004,0.00452
0.003155,0.004595,0.0043475
0.0028875000000000003,0.00438,0.0039875
0.0026325,0.0041175000000000005,0.0034875
0.0024325,0.0039475,0.0031450000000000002
0.0024725000000000003,0.00402,0.0033224999999999995
0.002765,0.00427,0.0038675
0.003045,0.0044575000000000005,0.0042474999999999995
0.0031599999999999996,0.004495,0.004357499999999999
0.0032325,0.0045025,0.00435
0.00347,0.0046825,0.004405
0.0038175,0.0050175,0.004595
0.003965,0.0051825,0.0046949999999999995
0.00379,0.0051075,0.0045025
0.0035050000000000003,0.004955,0.0041625
0.0034024999999999997,0.0048575,0.0040525
0.0035624999999999997,0.004975,0.0043475
0.0038375,0.005295,0.0048275
0.00405,0.0055675,0.0051675
0.0040125,0.0055925,0.0052125
0.0037725,0.00546,0.0051025
0.0037174999999999995,0.00552,0.00516
0.00403,0.00596,0.0055450000000000004
0.0044575,0.0065,0.0060275
0.004735,0.006812500000000001,0.006324999999999999
0.0047525,0.00691,0.0064575000000000006
0.004605,0.0069099999999999995,0.006542500000000001
0.004635,0.006960000000000001,0.006670000000000001
0.00489,0.007135,0.0069
0.0050425,0.007339999999999999,0.0071175
0.0051175000000000005,0.0075925,0.0073225
0.0053425,0.007899999999999999,0.007535
0.0055249999999999995,0.00797,0.007552499999999999
0.0055875000000000005,0.0079,0.0075825
0.0057275,0.00807,0.0079475
0.0059050000000000005,0.008352499999999999,0.008292500000000001
0.0060275,0.008587500000000001,0.0085
0.0061725,0.0088,0.00878
0.006325000000000001,0.009014999999999999,0.0091425
0.0063075,0.0091225,0.009260000000000001
0.005980000000000001,0.009025,0.0089275
0.00557,0.008965,0.008584999999999999
0.0057,0.00935,0.0089375
0.0063974999999999995,0.009995,0.009695
0.0070149999999999995,0.0104175,0.0102025
0.007287500000000001,0.0105525,0.01037
0.00737,0.0106675,0.010419999999999999
0.0074275,0.01098,0.010607499999999999
0.007475000000000001,0.011365,0.010922499999999998
0.0075825,0.011709999999999998,0.0112675
0.00791,0.012182499999999999,0.01186
0.008455,0.0128125,0.0127075
0.009065,0.01345,0.0135625
0.009555,0.0139275,0.01412
0.009802499999999999,0.014179999999999998,0.01432
0.00991,0.0143725,0.0143625
0.0101,0.01471,0.014414999999999999
0.0105675,0.015437499999999998,0.0148825
0.011162499999999999,0.01642,0.015982499999999997
0.011575000000000002,0.016935,0.016857499999999997
0.0119625,0.0171425,0.0172475
0.0124325,0.01755,0.01757
0.012857500000000001,0.0182025,0.0180375
0.0131575,0.018755,0.018472500000000003
0.0134775,0.019244999999999998,0.018975
0.01408,0.020020000000000003,0.019905
0.014865,0.020810000000000002,0.020847499999999998
0.015525,0.021345000000000003,0.02142
0.01603,0.0217825,0.021915
0.0164525,0.022155,0.02237
0.0167275,0.0222975,0.022504999999999997
0.0167325,0.02214,0.022285000000000003
0.016577500000000002,0.022049999999999997,0.0221675
0.016735,0.022595,0.0227025
0.01717,0.023145,0.02314
0.017392499999999998,0.0231325,0.02307
0.0174925,0.023065000000000002,0.023215
0.0178075,0.0233225,0.023785
0.018185,0.023585,0.0242025
0.01837,0.023565000000000003,0.024169999999999997
0.0182025,0.02323,0.023677499999999997
0.0177925,0.02282,0.023175
0.0176275,0.022695,0.02311
0.0176625,0.022685000000000004,0.023085
0.01749,0.022482500000000002,0.022785
0.0171325,0.022115,0.0224
0.016870000000000003,0.02179,0.0221425
0.01678,0.0215925,0.022082499999999998
0.0168425,0.021532499999999996,0.0221825
0.01687,0.021472500000000002,0.022192500000000004
0.0166775,0.0213625,0.022107500000000002
0.016489999999999998,0.021310000000000003,0.02213
0.016487500000000002,0.0212525,0.022155
0.016407500000000002,0.0210075,0.0219725
0.0160325,0.020512500000000003,0.02148
0.01555,0.019952499999999998,0.020825
0.0152125,0.01953,0.0202825
0.015032500000000002,0.0192525,0.019945
0.0149075,0.0189925,0.0196675
0.0146775,0.0185975,0.019215000000000003
0.0142425,0.018027500000000002,0.018514999999999997
0.0136925,0.0174025,0.01773
0.01315,0.0168125,0.0170225
0.012655,0.0162475,0.01641
0.012245,0.015665000000000002,0.01585
0.01191,0.015115,0.015307500000000002
0.011587499999999999,0.0146525,0.01475
0.011237500000000001,0.014204999999999999,0.014175
0.0108475,0.0136925,0.013535000000000002
0.01039,0.0131825,0.0128875
0.0099625,0.012832499999999998,0.012495000000000001
0.0097275,0.0125625,0.01231
0.009510000000000001,0.0120775,0.011915
0.009085,0.011425,0.0113025
0.00861,0.010932500000000001,0.010797500000000002
0.008355,0.010685,0.010455
0.008165,0.0103575,0.0099775
0.0077025,0.009742500000000001,0.0091425
0.00712,0.009250000000000001,0.008415
0.0070125,0.009367499999999999,0.0084925
0.007112499999999999,0.00948,0.00869
0.0070175,0.009245,0.008544999999999999
0.006827500000000001,0.0088575,0.0082825
0.0066675,0.0085075,0.008085
0.006515,0.008252500000000001,0.0078425
0.006225,0.0079625,0.0073325000000000005
0.005804999999999999,0.00754,0.006565
0.005472499999999999,0.0071775,0.006
0.005405,0.00718,0.0061175
0.0054675,0.0072525,0.0063475
0.0053475,0.00705,0.0062175
0.00511,0.0067225,0.0059725
0.0050175,0.006545,0.005845
0.0049675,0.006425,0.005687500000000001
0.0048375,0.0062074999999999995,0.0054475
0.00473,0.005955,0.00519
0.0046325,0.005825,0.00503
0.0045474999999999995,0.00586,0.0050525
0.00446,0.00578,0.0049875
0.004295,0.005520000000000001,0.0047675
0.004205,0.00539,0.004675
0.00426,0.005455,0.0047425
0.0041849999999999995,0.00542,0.004635
0.0037550000000000005,0.0050225,0.00419
0.003425,0.004614999999999999,0.0038624999999999996
0.0036249999999999998,0.0045874999999999996,0.0039299999999999995
0.003935,0.00471,0.004
0.0040075,0.004765,0.00391
0.0038575,0.004727500000000001,0.00378
0.0037475,0.004635,0.00372
0.0037324999999999997,0.00448,0.003645
0.003645,0.004335,0.0035775
0.0035775,0.0044375000000000005,0.0037325
0.0037524999999999998,0.00476,0.0040175
0.003985,0.0049225,0.004122499999999999
0.0039975,0.004804999999999999,0.00402
0.0039024999999999997,0.0046875,0.003965
0.0039775,0.0047825,0.0041275
0.0041675,0.0049775,0.0043675
0.004245,0.005135,0.004505
0.00428,0.0053375,0.004705
0.0045625,0.0056425,0.00515
0.0048825,0.0058175,0.0054275
0.0049700000000000005,0.0058425,0.00543
0.005035,0.005995,0.005595
0.00523,0.0062325,0.005925000000000001
0.0053025,0.0062475,0.0059875
0.005235,0.00619,0.0059375
0.005294999999999999,0.00639,0.0061875
0.005505,0.006664999999999999,0.00648
0.0056375,0.00671,0.00651
0.00562,0.0065725,0.006345
0.00557,0.006465,0.006235
0.0056625,0.006517499999999999,0.006342499999999999
0.00581,0.006605,0.0065049999999999995
0.005805,0.006575,0.006464999999999999
0.005655,0.0064150000000000006,0.006217500000000001
0.005552499999999999,0.0063349999999999995,0.006055
0.0056475,0.00652,0.006234999999999999
0.00583,0.0067925,0.0065375
0.005955,0.0069325,0.006705
0.0060799999999999995,0.0070325,0.006875
0.006285,0.0072050000000000005,0.0071375
0.0065274999999999994,0.00743,0.0073925
0.006792500000000001,0.0076475,0.0075699999999999995
0.00701,0.0077375,0.0076425
0.00713,0.007792500000000001,0.0077824999999999995
0.0072299999999999994,0.0079975,0.0081325
0.0072499999999999995,0.00813,0.008320000000000001
0.007175,0.0080525,0.0082225
0.007137500000000001,0.0079425,0.0081625
0.0071825,0.0079025,0.008199999999999999
0.007197500000000001,0.0078575,0.0081175
0.00706,0.0077375,0.0078175
0.006829999999999999,0.0075525,0.00745
0.006605000000000001,0.00734,0.007175
0.006337499999999999,0.0070325000000000006,0.006975
0.00598,0.00664,0.00672
0.00571,0.0064025,0.00648
0.005679999999999999,0.0064150000000000006,0.006385
0.005765,0.006525,0.00635
0.0058225,0.0066025,0.0063525000000000005
0.005885,0.006664999999999999,0.00643
0.0059425,0.00668,0.0064975
0.005985000000000001,0.006659999999999999,0.0065275
0.006065,0.00665,0.0065825
0.00618,0.00668,0.0066549999999999995
0.00625,0.0067375,0.0067174999999999995
0.006225,0.006775,0.0067925
0.0061325,0.0067125,0.0067925
0.006025,0.0065775,0.0066175
0.0059375,0.006425,0.0063300000000000006
0.0058425000000000005,0.006240000000000001,0.0060625
0.005685,0.006047500000000001,0.005912499999999999
0.0055025,0.0059125,0.0058675
0.005395,0.00581,0.005795
0.005365,0.005725,0.0056549999999999994
0.0052875000000000005,0.005634999999999999,0.00548
0.005065,0.0054725,0.00523
0.00481,0.00528,0.004955
0.004675,0.0051649999999999995,0.00479
0.0046725000000000004,0.0051424999999999995,0.00474
0.0047575,0.005195,0.0047425
0.00486,0.0052875000000000005,0.0047925
0.0048425,0.005275,0.00483
0.00468,0.005105,0.0048000000000000004
0.0045525,0.004977499999999999,0.0047575
0.0045375,0.0049900000000000005,0.004739999999999999
0.00453,0.0049700000000000005,0.00468
0.004477500000000001,0.004835000000000001,0.004562500000000001
0.004405,0.0047125,0.0044675
0.004345,0.0046725000000000004,0.0044
0.0042925,0.004645,0.00432
0.00425,0.0046275,0.00426
0.004215,0.0047225,0.00426
0.0041775,0.00486,0.0042825
0.00417,0.004902500000000001,0.0042675000000000005
0.0041624999999999995,0.0048675,0.0042125
0.0041,0.004805,0.004185
0.0040550000000000004,0.0047275,0.0042275
0.0040275,0.0046324999999999995,0.0043
0.003965,0.0045375,0.00433
0.0039475,0.0045249999999999995,0.004345
0.00396,0.004595,0.004365
0.003905,0.004625,0.0043425
0.0038425,0.00458,0.0043275
0.0038225,0.004585,0.004335
0.0038224999999999995,0.004704999999999999,0.00432
0.0038924999999999997,0.0048725,0.00441
0.004025,0.004982499999999999,0.004615
0.0041325,0.005045,0.004785
0.004205,0.00515,0.00488
0.004272499999999999,0.0052975,0.0049725
0.0043225,0.0054225,0.005112500000000001
0.00437,0.0055125,0.00524
0.004432500000000001,0.005597500000000001,0.0053025
0.00449,0.005667500000000001,0.0053425
0.0045825,0.00573,0.0053525000000000005
0.00468,0.0058075,0.005325
0.0047475,0.0059375,0.0054325
0.004755,0.00605,0.00565
0.0047025,0.006035,0.00573
0.004682499999999999,0.006,0.00567
0.004690000000000001,0.005995,0.00557
0.0047174999999999995,0.00597,0.00546
0.0048000000000000004,0.00595,0.0054375000000000005
0.004874999999999999,0.0059575,0.00551
0.0048725,0.005962499999999999,0.005535
0.00483,0.0059299999999999995,0.0054875
0.00478,0.00583,0.00541
0.0047225,0.005665,0.005255
0.0045675,0.0055025000000000004,0.0050425
0.0043525000000000005,0.0053349999999999995,0.004825
0.0042,0.0051775,0.0046125
0.00417,0.005015,0.0044775
0.004200000000000001,0.00486,0.0043875
0.0041775,0.0047375,0.0042175
0.004035,0.0045925,0.00399
0.0038825,0.0044025,0.0037749999999999997
0.0037774999999999996,0.0041525,0.003515
0.0036775,0.0038900000000000002,0.003205
0.003545,0.0036525,0.0029225
0.0032699999999999995,0.0033175,0.00262
0.002955,0.0030075,0.0023375
0.0027875,0.0028825,0.0021825
0.0027125,0.00279,0.0020575
0.0026675,0.00263,0.0018900000000000002
0.0026125,0.0024475,0.0017399999999999998
0.00249,0.0022725,0.0015725000000000001
0.0022425,0.0020900000000000003,0.0013075
0.0020275,0.0019649999999999997,0.00107
0.0020025,0.00201,0.0010675
0.0020824999999999997,0.0021874999999999998,0.001275
0.0020525,0.002235,0.00141
0.0018574999999999998,0.0020475,0.00131
0.0017325,0.0019725,0.0012325
0.001815,0.0022175,0.0014
0.00208,0.0026225,0.00183
0.00236,0.00297,0.0023675
0.00246,0.0032424999999999997,0.00283
0.0024974999999999997,0.0035825,0.0032650000000000005
0.0027424999999999997,0.00413,0.003895
0.003205,0.004905,0.004775
0.0037600000000000003,0.0057775,0.00573
0.00429,0.0066025,0.006637499999999999
0.0047125,0.007322500000000001,0.007485
0.0051175000000000005,0.0081125,0.008415
0.0056949999999999995,0.00912,0.0095175
0.006425,0.010320000000000001,0.010745000000000001
0.0071625000000000005,0.011545,0.0120075
0.0076875,0.0125075,0.013075
0.007967499999999999,0.01318,0.013867500000000001
0.008295,0.0138875,0.014637500000000001
0.0088575,0.014785,0.015565
0.0094675,0.015675,0.0165675
0.009992500000000001,0.0165,0.017572499999999998
0.010504999999999999,0.0174075,0.01859
0.010939999999999998,0.0183225,0.01955
0.011349999999999999,0.0191875,0.020505
0.01182,0.020069999999999998,0.02153
0.012247500000000001,0.020925,0.022564999999999998
0.01269,0.02185,0.023614999999999997
0.0132625,0.022947500000000003,0.0246825
0.013874999999999998,0.02402,0.025795000000000002
0.014435,0.024982499999999998,0.026962500000000004
0.0149075,0.025925,0.028115
0.01543,0.0270475,0.0293675
0.016122499999999998,0.028419999999999997,0.03088
0.0168925,0.029867499999999998,0.0324925
0.017580000000000002,0.031217500000000002,0.0340075
0.0180875,0.0324275,0.03533
0.0184675,0.0335225,0.0364675
0.0189825,0.0346975,0.037682499999999994
0.0198225,0.036225,0.0392725
0.0207725,0.03784,0.0409575
0.0216225,0.039235,0.04245
0.022662500000000002,0.0407725,0.0441275
0.02395,0.042664999999999995,0.0460975
0.0249575,0.0443775,0.047810000000000005
0.0256025,0.045735,0.0492
0.02637,0.047115000000000004,0.05068
0.0273775,0.048530000000000004,0.052295
0.028345000000000002,0.0498425,0.0538025
0.0291625,0.05115,0.055205000000000004
0.0300025,0.0525875,0.0566725
0.0310175,0.05416750000000001,0.058322500000000006
