trichomes_pollen_scan16_mdi,trichomes_pollen_scan24_mdi,trichomes_pollen_scan32_mdi,trichomes_pollen_scan48_mdi,trichomes_pollen_scan64_mdi
0.6495524741462712,0.9083869832037109,0.9834293139164946,0.9014770379409187,0.7585064670565329
0.9392733068796151,0.9247341426210656,0.8556965983101769,0.9784147402341443,0.954549524491265
0.8458125710884569,0.8355149674769113,0.867621838050734,1.0,0.905325524823163
0.8347563703498234,0.9590474480398632,0.9099906729073811,0.9365487803100588,0.8073261805868011
0.8661361986178999,0.9830454503153447,0.7913082644960384,0.8624654278489516,0.9375456403650635
0.7843369715348301,0.95827651730238,0.8800566000593123,0.9184974202732229,0.9139331835467221
0.9265121046377218,0.8673895016628796,0.8408691158867673,0.7911138099115123,0.9272273739517074
0.9048901643942233,0.8753934541845754,0.0,0.9075619127219403,0.9263479234605059
0.9244342116412423,0.9897981820899058,0.928112110275938,0.7928220950383199,0.9164400299018086
