Created as New Dataset,Sample 349 By Analyst Date Tuesday, February 04 2025
cm-1,%T
4000.00,100.24
3999.00,100.24
3998.00,100.24
3997.00,100.24
3996.00,100.24
3995.00,100.24
3994.00,100.24
3993.00,100.24
3992.00,100.24
3991.00,100.23
3990.00,100.24
3989.00,100.24
3988.00,100.24
3987.00,100.23
3986.00,100.23
3985.00,100.23
3984.00,100.23
3983.00,100.23
3982.00,100.23
3981.00,100.23
3980.00,100.23
3979.00,100.23
3978.00,100.23
3977.00,100.23
3976.00,100.23
3975.00,100.23
3974.00,100.24
3973.00,100.24
3972.00,100.23
3971.00,100.23
3970.00,100.24
3969.00,100.24
3968.00,100.24
3967.00,100.24
3966.00,100.23
3965.00,100.23
3964.00,100.23
3963.00,100.23
3962.00,100.23
3961.00,100.23
3960.00,100.23
3959.00,100.23
3958.00,100.23
3957.00,100.23
3956.00,100.23
3955.00,100.23
3954.00,100.23
3953.00,100.23
3952.00,100.23
3951.00,100.22
3950.00,100.22
3949.00,100.21
3948.00,100.21
3947.00,100.20
3946.00,100.20
3945.00,100.20
3944.00,100.20
3943.00,100.21
3942.00,100.21
3941.00,100.22
3940.00,100.21
3939.00,100.21
3938.00,100.22
3937.00,100.22
3936.00,100.22
3935.00,100.21
3934.00,100.20
3933.00,100.20
3932.00,100.20
3931.00,100.21
3930.00,100.21
3929.00,100.21
3928.00,100.21
3927.00,100.21
3926.00,100.21
3925.00,100.21
3924.00,100.21
3923.00,100.21
3922.00,100.20
3921.00,100.19
3920.00,100.19
3919.00,100.19
3918.00,100.19
3917.00,100.19
3916.00,100.20
3915.00,100.21
3914.00,100.21
3913.00,100.22
3912.00,100.22
3911.00,100.23
3910.00,100.23
3909.00,100.22
3908.00,100.22
3907.00,100.21
3906.00,100.20
3905.00,100.19
3904.00,100.17
3903.00,100.15
3902.00,100.13
3901.00,100.12
3900.00,100.13
3899.00,100.14
3898.00,100.16
3897.00,100.17
3896.00,100.17
3895.00,100.18
3894.00,100.19
3893.00,100.20
3892.00,100.20
3891.00,100.20
3890.00,100.20
3889.00,100.19
3888.00,100.17
3887.00,100.15
3886.00,100.16
3885.00,100.17
3884.00,100.17
3883.00,100.16
3882.00,100.15
3881.00,100.15
3880.00,100.17
3879.00,100.18
3878.00,100.18
3877.00,100.17
3876.00,100.16
3875.00,100.17
3874.00,100.18
3873.00,100.18
3872.00,100.17
3871.00,100.14
3870.00,100.14
3869.00,100.15
3868.00,100.15
3867.00,100.14
3866.00,100.13
3865.00,100.14
3864.00,100.15
3863.00,100.16
3862.00,100.16
3861.00,100.15
3860.00,100.16
3859.00,100.17
3858.00,100.20
3857.00,100.23
3856.00,100.24
3855.00,100.23
3854.00,100.20
3853.00,100.18
3852.00,100.16
3851.00,100.15
3850.00,100.14
3849.00,100.15
3848.00,100.15
3847.00,100.16
3846.00,100.17
3845.00,100.17
3844.00,100.17
3843.00,100.17
3842.00,100.17
3841.00,100.16
3840.00,100.15
3839.00,100.15
3838.00,100.15
3837.00,100.14
3836.00,100.15
3835.00,100.15
3834.00,100.15
3833.00,100.15
3832.00,100.15
3831.00,100.16
3830.00,100.17
3829.00,100.17
3828.00,100.17
3827.00,100.17
3826.00,100.18
3825.00,100.18
