Created as New Dataset,Sample 347 By Analyst Date Tuesday, February 04 2025
cm-1,%T
4000.00,100.13
3999.00,100.13
3998.00,100.13
3997.00,100.13
3996.00,100.13
3995.00,100.13
3994.00,100.13
3993.00,100.12
3992.00,100.12
3991.00,100.13
3990.00,100.13
3989.00,100.13
3988.00,100.13
3987.00,100.13
3986.00,100.12
3985.00,100.12
3984.00,100.12
3983.00,100.12
3982.00,100.12
3981.00,100.12
3980.00,100.12
3979.00,100.13
3978.00,100.13
3977.00,100.13
3976.00,100.13
3975.00,100.13
3974.00,100.13
3973.00,100.13
3972.00,100.13
3971.00,100.13
3970.00,100.13
3969.00,100.13
3968.00,100.13
3967.00,100.13
3966.00,100.12
3965.00,100.12
3964.00,100.12
3963.00,100.12
3962.00,100.12
3961.00,100.12
3960.00,100.12
3959.00,100.12
3958.00,100.12
3957.00,100.12
3956.00,100.12
3955.00,100.12
3954.00,100.12
3953.00,100.12
3952.00,100.12
3951.00,100.12
3950.00,100.12
3949.00,100.11
3948.00,100.11
3947.00,100.11
3946.00,100.11
3945.00,100.11
3944.00,100.11
3943.00,100.11
3942.00,100.11
3941.00,100.11
3940.00,100.11
3939.00,100.11
3938.00,100.12
3937.00,100.12
3936.00,100.12
3935.00,100.12
3934.00,100.11
3933.00,100.11
3932.00,100.11
3931.00,100.11
3930.00,100.11
3929.00,100.11
3928.00,100.11
3927.00,100.11
3926.00,100.11
3925.00,100.12
3924.00,100.12
3923.00,100.11
3922.00,100.11
3921.00,100.10
3920.00,100.10
3919.00,100.10
3918.00,100.10
3917.00,100.11
3916.00,100.11
3915.00,100.12
3914.00,100.12
3913.00,100.12
3912.00,100.12
3911.00,100.12
3910.00,100.12
3909.00,100.12
3908.00,100.12
3907.00,100.11
3906.00,100.10
3905.00,100.10
3904.00,100.09
3903.00,100.08
3902.00,100.07
3901.00,100.07
3900.00,100.07
3899.00,100.08
3898.00,100.09
3897.00,100.09
3896.00,100.10
3895.00,100.10
3894.00,100.10
3893.00,100.10
3892.00,100.11
3891.00,100.11
3890.00,100.11
3889.00,100.10
3888.00,100.09
3887.00,100.08
3886.00,100.08
3885.00,100.09
3884.00,100.09
3883.00,100.09
3882.00,100.08
3881.00,100.08
3880.00,100.09
3879.00,100.09
3878.00,100.09
3877.00,100.09
3876.00,100.09
3875.00,100.09
3874.00,100.10
3873.00,100.11
3872.00,100.10
3871.00,100.09
3870.00,100.08
3869.00,100.09
3868.00,100.09
3867.00,100.08
3866.00,100.07
3865.00,100.08
3864.00,100.08
3863.00,100.09
3862.00,100.09
3861.00,100.08
3860.00,100.09
3859.00,100.09
3858.00,100.11
3857.00,100.12
3856.00,100.13
3855.00,100.12
3854.00,100.11
3853.00,100.10
3852.00,100.09
3851.00,100.09
3850.00,100.09
3849.00,100.09
3848.00,100.09
3847.00,100.09
3846.00,100.09
3845.00,100.09
3844.00,100.10
3843.00,100.10
3842.00,100.10
3841.00,100.09
3840.00,100.09
3839.00,100.09
3838.00,100.09
3837.00,100.08
3836.00,100.08
3835.00,100.08
3834.00,100.08
3833.00,100.08
3832.00,100.09
3831.00,100.09
3830.00,100.09
3829.00,100.09
3828.00,100.09
3827.00,100.09
3826.00,100.09
3825.00,100.10
3824.00,100.09
3823.00,100.08
3822.00,100.07
3821.00,100.08
3820.00,100.09
3819.00,100.09
3818.00,100.08
3817.00,100.08
3816.00,100.09
3815.00,100.10
3814.00,100.10
3813.00,100.10
3812.00,100.10
3811.00,100.11
3810.00,100.11
3809.00,100.11
3808.00,100.10
3807.00,100.10
3806.00,100.10
3805.00,100.10
3804.00,100.10
3803.00,100.09
3802.00,100.09
3801.00,100.10
3800.00,100.10
3799.00,100.10
3798.00,100.09
3797.00,100.08
3796.00,100.09
3795.00,100.10
3794.00,100.10
3793.00,100.10
3792.00,100.11
3791.00,100.11
3790.00,100.11
3789.00,100.11
3788.00,100.11
3787.00,100.11
3786.00,100.11
3785.00,100.11
3784.00,100.11
3783.00,100.11
3782.00,100.11
3781.00,100.10
3780.00,100.10
3779.00,100.11
3778.00,100.11
3777.00,100.11
3776.00,100.11
3775.00,100.11
3774.00,100.11
3773.00,100.11
3772.00,100.11
3771.00,100.10
3770.00,100.10
3769.00,100.10
3768.00,100.09
3767.00,100.09
3766.00,100.09
3765.00,100.10
3764.00,100.10
3763.00,100.10
3762.00,100.09
3761.00,100.08
3760.00,100.09
3759.00,100.09
3758.00,100.09
3757.00,100.09
3756.00,100.09
3755.00,100.08
3754.00,100.08
3753.00,100.08
3752.00,100.08
3751.00,100.07
3750.00,100.06
3749.00,100.06
3748.00,100.06
3747.00,100.06
3746.00,100.05
3745.00,100.05
3744.00,100.06
3743.00,100.07
3742.00,100.06
3741.00,100.05
3740.00,100.05
3739.00,100.04
3738.00,100.04
3737.00,100.04
3736.00,100.05
3735.00,100.06
3734.00,100.06
3733.00,100.06
3732.00,100.06
3731.00,100.06
3730.00,100.07
3729.00,100.07
3728.00,100.07
3727.00,100.07
3726.00,100.08
3725.00,100.08
3724.00,100.08
3723.00,100.08
3722.00,100.08
3721.00,100.09
3720.00,100.09
3719.00,100.09
3718.00,100.09
3717.00,100.09
3716.00,100.09
3715.00,100.09
3714.00,100.08
3713.00,100.08
3712.00,100.07
3711.00,100.07
3710.00,100.07
3709.00,100.07
3708.00,100.08
3707.00,100.08
3706.00,100.09
3705.00,100.09
3704.00,100.09
3703.00,100.10
3702.00,100.10
3701.00,100.10
3700.00,100.10
3699.00,100.10
3698.00,100.10
3697.00,100.10
3696.00,100.10
3695.00,100.10
3694.00,100.10
3693.00,100.10
3692.00,100.10
3691.00,100.10
3690.00,100.09
3689.00,100.09
3688.00,100.09
3687.00,100.09
3686.00,100.09
3685.00,100.09
3684.00,100.09
3683.00,100.09
3682.00,100.09
3681.00,100.09
3680.00,100.09
3679.00,100.09
3678.00,100.08
3677.00,100.07
3676.00,100.06
3675.00,100.07
3674.00,100.07
3673.00,100.07
3672.00,100.06
3671.00,100.05
3670.00,100.06
3669.00,100.08
3668.00,100.08
3667.00,100.08
3666.00,100.08
3665.00,100.09
3664.00,100.09
3663.00,100.10
3662.00,100.10
3661.00,100.10
3660.00,100.11
3659.00,100.10
3658.00,100.10
3657.00,100.09
3656.00,100.09
3655.00,100.09
3654.00,100.09
3653.00,100.07
3652.00,100.06
3651.00,100.05
3650.00,100.05
3649.00,100.05
3648.00,100.05
3647.00,100.05
3646.00,100.06
3645.00,100.06
3644.00,100.07
3643.00,100.08
3642.00,100.09
3641.00,100.10
3640.00,100.10
3639.00,100.10
3638.00,100.10
3637.00,100.10
3636.00,100.09
3635.00,100.09
3634.00,100.09
3633.00,100.09
3632.00,100.09
3631.00,100.07
3630.00,100.06
3629.00,100.06
3628.00,100.06
3627.00,100.07
3626.00,100.07
3625.00,100.07
3624.00,100.08
3623.00,100.08
3622.00,100.09
3621.00,100.09
3620.00,100.09
3619.00,100.09
3618.00,100.08
3617.00,100.07
3616.00,100.07
3615.00,100.06
3614.00,100.06
3613.00,100.06
3612.00,100.06
3611.00,100.06
3610.00,100.06
3609.00,100.06
3608.00,100.07
3607.00,100.08
3606.00,100.08
3605.00,100.09
3604.00,100.09
3603.00,100.09
3602.00,100.09
3601.00,100.09
3600.00,100.09
3599.00,100.09
3598.00,100.08
3597.00,100.08
3596.00,100.08
3595.00,100.08
3594.00,100.08
3593.00,100.08
3592.00,100.08
3591.00,100.08
3590.00,100.07
3589.00,100.07
3588.00,100.07
3587.00,100.07
3586.00,100.08
3585.00,100.08
3584.00,100.08
3583.00,100.09
3582.00,100.09
3581.00,100.10
3580.00,100.10
3579.00,100.10
3578.00,100.10
3577.00,100.10
3576.00,100.10
3575.00,100.10
3574.00,100.10
3573.00,100.10
3572.00,100.09
3571.00,100.08
3570.00,100.07
3569.00,100.06
3568.00,100.06
3567.00,100.06
3566.00,100.07
3565.00,100.07
3564.00,100.07
3563.00,100.08
3562.00,100.08
3561.00,100.09
3560.00,100.10
3559.00,100.10
3558.00,100.10
3557.00,100.10
3556.00,100.10
3555.00,100.10
3554.00,100.10
3553.00,100.10
3552.00,100.10
3551.00,100.10
3550.00,100.09
3549.00,100.09
3548.00,100.08
3547.00,100.08
3546.00,100.09
3545.00,100.09
3544.00,100.09
3543.00,100.09
3542.00,100.09
3541.00,100.09
3540.00,100.10
3539.00,100.10
3538.00,100.10
3537.00,100.11
3536.00,100.11
3535.00,100.11
3534.00,100.10
3533.00,100.10
3532.00,100.10
3531.00,100.10
3530.00,100.10
3529.00,100.10
3528.00,100.09
3527.00,100.09
3526.00,100.09
3525.00,100.09
3524.00,100.09
3523.00,100.09
3522.00,100.10
3521.00,100.09
3520.00,100.09
3519.00,100.10
3518.00,100.10
3517.00,100.10
3516.00,100.10
3515.00,100.10
3514.00,100.10
3513.00,100.10
3512.00,100.10
3511.00,100.10
3510.00,100.10
3509.00,100.10
3508.00,100.10
3507.00,100.10
3506.00,100.10
3505.00,100.10
3504.00,100.10
3503.00,100.10
3502.00,100.10
3501.00,100.10
3500.00,100.10
3499.00,100.10
3498.00,100.10
3497.00,100.11
3496.00,100.11
3495.00,100.11
3494.00,100.11
3493.00,100.11
3492.00,100.11
3491.00,100.11
3490.00,100.11
3489.00,100.11
3488.00,100.11
3487.00,100.11
3486.00,100.11
3485.00,100.11
3484.00,100.11
3483.00,100.11
3482.00,100.11
3481.00,100.11
3480.00,100.11
3479.00,100.11
3478.00,100.11
3477.00,100.11
3476.00,100.11
3475.00,100.11
3474.00,100.11
3473.00,100.11
3472.00,100.11
3471.00,100.11
3470.00,100.11
3469.00,100.10
3468.00,100.10
3467.00,100.11
3466.00,100.11
3465.00,100.11
3464.00,100.11
3463.00,100.11
3462.00,100.11
3461.00,100.11
3460.00,100.11
3459.00,100.11
3458.00,100.11
3457.00,100.11
3456.00,100.11
3455.00,100.11
3454.00,100.11
3453.00,100.11
3452.00,100.11
3451.00,100.11
3450.00,100.11
3449.00,100.11
3448.00,100.11
