Created as New Dataset,Sample 052 By Analyst Date Wednesday, April 02 2025
cm-1,A
4000.00,-0.1028
3998.00,-0.1028
3996.00,-0.1028
3994.00,-0.1029
3992.00,-0.1029
3990.00,-0.1029
3988.00,-0.1028
3986.00,-0.1028
3984.00,-0.1027
3982.00,-0.1027
3980.00,-0.1026
3978.00,-0.1026
3976.00,-0.1025
3974.00,-0.1025
3972.00,-0.1025
3970.00,-0.1025
3968.00,-0.1025
3966.00,-0.1025
3964.00,-0.1026
3962.00,-0.1026
3960.00,-0.1026
3958.00,-0.1026
3956.00,-0.1026
3954.00,-0.1025
3952.00,-0.1025
3950.00,-0.1024
3948.00,-0.1024
3946.00,-0.1024
3944.00,-0.1023
3942.00,-0.1023
3940.00,-0.1023
3938.00,-0.1023
3936.00,-0.1024
3934.00,-0.1024
3932.00,-0.1024
3930.00,-0.1024
3928.00,-0.1024
3926.00,-0.1024
3924.00,-0.1023
3922.00,-0.1023
3920.00,-0.1022
3918.00,-0.1022
3916.00,-0.1021
3914.00,-0.1020
3912.00,-0.1020
3910.00,-0.1020
3908.00,-0.1021
3906.00,-0.1021
3904.00,-0.1022
3902.00,-0.1022
3900.00,-0.1021
3898.00,-0.1021
3896.00,-0.1022
3894.00,-0.1022
3892.00,-0.1021
3890.00,-0.1021
3888.00,-0.1021
3886.00,-0.1020
3884.00,-0.1021
3882.00,-0.1019
3880.00,-0.1019
3878.00,-0.1020
3876.00,-0.1020
3874.00,-0.1021
3872.00,-0.1022
3870.00,-0.1021
3868.00,-0.1022
3866.00,-0.1021
3864.00,-0.1021
3862.00,-0.1021
3860.00,-0.1021
3858.00,-0.1019
3856.00,-0.1017
3854.00,-0.1015
3852.00,-0.1016
3850.00,-0.1016
3848.00,-0.1017
3846.00,-0.1019
3844.00,-0.1019
3842.00,-0.1020
3840.00,-0.1019
3838.00,-0.1019
3836.00,-0.1019
3834.00,-0.1018
3832.00,-0.1018
3830.00,-0.1019
3828.00,-0.1018
3826.00,-0.1017
3824.00,-0.1017
3822.00,-0.1016
3820.00,-0.1015
3818.00,-0.1014
3816.00,-0.1013
3814.00,-0.1014
3812.00,-0.1014
3810.00,-0.1015
3808.00,-0.1015
3806.00,-0.1016
3804.00,-0.1016
3802.00,-0.1015
3800.00,-0.1016
3798.00,-0.1015
3796.00,-0.1014
3794.00,-0.1014
3792.00,-0.1013
3790.00,-0.1013
3788.00,-0.1013
3786.00,-0.1012
3784.00,-0.1013
3782.00,-0.1014
3780.00,-0.1013
3778.00,-0.1014
3776.00,-0.1014
3774.00,-0.1015
3772.00,-0.1016
3770.00,-0.1016
3768.00,-0.1016
3766.00,-0.1015
3764.00,-0.1015
3762.00,-0.1015
3760.00,-0.1014
3758.00,-0.1014
3756.00,-0.1014
3754.00,-0.1013
3752.00,-0.1013
3750.00,-0.1013
3748.00,-0.1012
3746.00,-0.1010
3744.00,-0.1010
3742.00,-0.1013
3740.00,-0.1012
3738.00,-0.1014
3736.00,-0.1013
3734.00,-0.1011
3732.00,-0.1009
3730.00,-0.1009
3728.00,-0.1009
3726.00,-0.1008
3724.00,-0.1008
3722.00,-0.1008
3720.00,-0.1008
3718.00,-0.1008
3716.00,-0.1009
3714.00,-0.1010
3712.00,-0.1010
3710.00,-0.1011
3708.00,-0.1011
3706.00,-0.1012
3704.00,-0.1012
3702.00,-0.1012
3700.00,-0.1013
3698.00,-0.1013
3696.00,-0.1014
3694.00,-0.1016
3692.00,-0.1017
3690.00,-0.1017
3688.00,-0.1018
3686.00,-0.1019
3684.00,-0.1020
3682.00,-0.1022
3680.00,-0.1023
3678.00,-0.1024
3676.00,-0.1023
3674.00,-0.1023
3672.00,-0.1022
3670.00,-0.1021
3668.00,-0.1020
3666.00,-0.1019
3664.00,-0.1019
3662.00,-0.1019
3660.00,-0.1019
3658.00,-0.1019
3656.00,-0.1019
3654.00,-0.1020
3652.00,-0.1020
3650.00,-0.1021
3648.00,-0.1020
3646.00,-0.1018
3644.00,-0.1017
3642.00,-0.1017
3640.00,-0.1016
3638.00,-0.1016
3636.00,-0.1016
3634.00,-0.1015
3632.00,-0.1016
3630.00,-0.1015
3628.00,-0.1015
3626.00,-0.1015
3624.00,-0.1016
3622.00,-0.1018
3620.00,-0.1019
3618.00,-0.1019
3616.00,-0.1020
3614.00,-0.1020
3612.00,-0.1020
3610.00,-0.1019
3608.00,-0.1018
3606.00,-0.1017
3604.00,-0.1017
3602.00,-0.1017
3600.00,-0.1017
3598.00,-0.1017
3596.00,-0.1017
3594.00,-0.1018
3592.00,-0.1019
3590.00,-0.1020
3588.00,-0.1020
3586.00,-0.1019
3584.00,-0.1019
3582.00,-0.1019
3580.00,-0.1020
3578.00,-0.1019
3576.00,-0.1019
3574.00,-0.1019
3572.00,-0.1019
3570.00,-0.1020
3568.00,-0.1020
3566.00,-0.1020
3564.00,-0.1020
3562.00,-0.1020
3560.00,-0.1021
3558.00,-0.1022
3556.00,-0.1022
3554.00,-0.1023
3552.00,-0.1023
3550.00,-0.1023
3548.00,-0.1023
3546.00,-0.1022
3544.00,-0.1021
3542.00,-0.1020
3540.00,-0.1020
3538.00,-0.1020
3536.00,-0.1019
3534.00,-0.1020
3532.00,-0.1020
3530.00,-0.1021
3528.00,-0.1021
3526.00,-0.1022
3524.00,-0.1022
3522.00,-0.1021
3520.00,-0.1021
3518.00,-0.1021
3516.00,-0.1020
3514.00,-0.1020
3512.00,-0.1019
3510.00,-0.1019
3508.00,-0.1019
3506.00,-0.1018
3504.00,-0.1018
3502.00,-0.1018
3500.00,-0.1019
3498.00,-0.1019
3496.00,-0.1020
3494.00,-0.1021
3492.00,-0.1021
3490.00,-0.1022
3488.00,-0.1022
3486.00,-0.1022
3484.00,-0.1021
3482.00,-0.1021
3480.00,-0.1021
3478.00,-0.1021
3476.00,-0.1021
3474.00,-0.1021
3472.00,-0.1021
3470.00,-0.1021
3468.00,-0.1022
3466.00,-0.1023
3464.00,-0.1024
3462.00,-0.1025
3460.00,-0.1025
3458.00,-0.1026
3456.00,-0.1026
3454.00,-0.1026
3452.00,-0.1026
3450.00,-0.1026
3448.00,-0.1026
3446.00,-0.1026
3444.00,-0.1026
3442.00,-0.1026
3440.00,-0.1026
3438.00,-0.1027
3436.00,-0.1027
3434.00,-0.1028
3432.00,-0.1029
3430.00,-0.1029
3428.00,-0.1029
3426.00,-0.1029
3424.00,-0.1029
3422.00,-0.1029
3420.00,-0.1028
3418.00,-0.1027
3416.00,-0.1025
3414.00,-0.1024
3412.00,-0.1023
3410.00,-0.1023
3408.00,-0.1022
3406.00,-0.1022
3404.00,-0.1022
3402.00,-0.1022
3400.00,-0.1021
3398.00,-0.1021
3396.00,-0.1021
3394.00,-0.1020
3392.00,-0.1019
3390.00,-0.1018
3388.00,-0.1018
3386.00,-0.1017
3384.00,-0.1016
3382.00,-0.1015
3380.00,-0.1015
3378.00,-0.1015
3376.00,-0.1015
3374.00,-0.1015
3372.00,-0.1015
3370.00,-0.1015
3368.00,-0.1015
3366.00,-0.1015
3364.00,-0.1015
3362.00,-0.1015
3360.00,-0.1015
3358.00,-0.1014
3356.00,-0.1014
3354.00,-0.1013
3352.00,-0.1013
3350.00,-0.1013
3348.00,-0.1013
3346.00,-0.1013
3344.00,-0.1014
3342.00,-0.1014
3340.00,-0.1015
3338.00,-0.1016
3336.00,-0.1016
3334.00,-0.1017
3332.00,-0.1017
3330.00,-0.1017
3328.00,-0.1017
3326.00,-0.1017
3324.00,-0.1016
3322.00,-0.1016
3320.00,-0.1016
3318.00,-0.1016
3316.00,-0.1017
3314.00,-0.1017
3312.00,-0.1019
3310.00,-0.1020
3308.00,-0.1021
3306.00,-0.1023
3304.00,-0.1024
3302.00,-0.1025
3300.00,-0.1025
3298.00,-0.1024
3296.00,-0.1022
3294.00,-0.1020
3292.00,-0.1019
3290.00,-0.1017
3288.00,-0.1016
3286.00,-0.1015
3284.00,-0.1014
3282.00,-0.1014
3280.00,-0.1014
3278.00,-0.1014
3276.00,-0.1014
3274.00,-0.1014
3272.00,-0.1013
3270.00,-0.1013
3268.00,-0.1013
3266.00,-0.1012
3264.00,-0.1012
3262.00,-0.1011
3260.00,-0.1011
3258.00,-0.1010
3256.00,-0.1010
3254.00,-0.1010
3252.00,-0.1010
3250.00,-0.1011
3248.00,-0.1011
3246.00,-0.1012
3244.00,-0.1013
3242.00,-0.1013
3240.00,-0.1014
3238.00,-0.1014
3236.00,-0.1014
3234.00,-0.1013
3232.00,-0.1013
3230.00,-0.1013
3228.00,-0.1013
3226.00,-0.1013
3224.00,-0.1013
3222.00,-0.1013
3220.00,-0.1014
3218.00,-0.1014
3216.00,-0.1015
3214.00,-0.1016
3212.00,-0.1017
3210.00,-0.1017
3208.00,-0.1018
3206.00,-0.1018
3204.00,-0.1018
3202.00,-0.1018
3200.00,-0.1017
3198.00,-0.1017
3196.00,-0.1017
3194.00,-0.1016
3192.00,-0.1016
3190.00,-0.1016
3188.00,-0.1017
3186.00,-0.1017
3184.00,-0.1018
3182.00,-0.1018
3180.00,-0.1019
3178.00,-0.1019
3176.00,-0.1019
3174.00,-0.1019
3172.00,-0.1018
3170.00,-0.1018
3168.00,-0.1017
3166.00,-0.1017
3164.00,-0.1016
3162.00,-0.1016
3160.00,-0.1016
3158.00,-0.1017
3156.00,-0.1017
3154.00,-0.1017
3152.00,-0.1018
3150.00,-0.1019
3148.00,-0.1019
3146.00,-0.1019
3144.00,-0.1019
3142.00,-0.1019
3140.00,-0.1019
3138.00,-0.1018
3136.00,-0.1018
3134.00,-0.1017
3132.00,-0.1017
3130.00,-0.1017
3128.00,-0.1017
3126.00,-0.1018
3124.00,-0.1019
3122.00,-0.1019
3120.00,-0.1020
3118.00,-0.1021
3116.00,-0.1022
