Created as New Dataset,Sample 357 By Analyst Date Wednesday, February 05 2025
cm-1,%T
4000.00,128.99
3999.00,128.99
3998.00,128.98
3997.00,128.98
3996.00,128.97
3995.00,128.97
3994.00,128.96
3993.00,128.96
3992.00,128.95
3991.00,128.94
3990.00,128.94
3989.00,128.93
3988.00,128.92
3987.00,128.91
3986.00,128.90
3985.00,128.89
3984.00,128.87
3983.00,128.86
3982.00,128.85
3981.00,128.84
3980.00,128.83
3979.00,128.82
3978.00,128.81
3977.00,128.80
3976.00,128.79
3975.00,128.78
3974.00,128.77
3973.00,128.76
3972.00,128.75
3971.00,128.74
3970.00,128.73
3969.00,128.72
3968.00,128.72
3967.00,128.71
3966.00,128.71
3965.00,128.70
3964.00,128.70
3963.00,128.70
3962.00,128.70
3961.00,128.70
3960.00,128.70
3959.00,128.70
3958.00,128.70
3957.00,128.70
3956.00,128.71
3955.00,128.71
3954.00,128.71
3953.00,128.71
3952.00,128.72
3951.00,128.72
3950.00,128.72
3949.00,128.73
3948.00,128.74
3947.00,128.74
3946.00,128.74
3945.00,128.74
3944.00,128.74
3943.00,128.74
3942.00,128.74
3941.00,128.73
3940.00,128.72
3939.00,128.72
3938.00,128.72
3937.00,128.72
3936.00,128.71
3935.00,128.70
3934.00,128.69
3933.00,128.69
3932.00,128.68
3931.00,128.67
3930.00,128.67
3929.00,128.66
3928.00,128.65
3927.00,128.64
3926.00,128.63
3925.00,128.63
3924.00,128.62
3923.00,128.61
3922.00,128.60
3921.00,128.59
3920.00,128.59
3919.00,128.59
3918.00,128.58
3917.00,128.57
3916.00,128.56
3915.00,128.56
3914.00,128.54
3913.00,128.54
3912.00,128.53
3911.00,128.53
3910.00,128.53
3909.00,128.53
3908.00,128.53
3907.00,128.54
3906.00,128.55
3905.00,128.57
3904.00,128.59
3903.00,128.61
3902.00,128.61
3901.00,128.61
3900.00,128.61
3899.00,128.62
3898.00,128.61
3897.00,128.61
3896.00,128.60
3895.00,128.60
3894.00,128.59
3893.00,128.59
3892.00,128.59
3891.00,128.60
3890.00,128.60
3889.00,128.60
3888.00,128.59
3887.00,128.59
3886.00,128.61
3885.00,128.62
3884.00,128.61
3883.00,128.59
3882.00,128.58
3881.00,128.58
3880.00,128.60
3879.00,128.59
3878.00,128.57
3877.00,128.55
3876.00,128.55
3875.00,128.56
3874.00,128.57
3873.00,128.56
3872.00,128.54
3871.00,128.53
3870.00,128.54
3869.00,128.56
3868.00,128.55
3867.00,128.52
3866.00,128.51
3865.00,128.53
3864.00,128.53
3863.00,128.51
3862.00,128.48
3861.00,128.47
3860.00,128.48
3859.00,128.48
3858.00,128.48
3857.00,128.48
3856.00,128.48
3855.00,128.48
3854.00,128.50
3853.00,128.53
3852.00,128.53
3851.00,128.51
3850.00,128.50
3849.00,128.50
3848.00,128.50
3847.00,128.49
3846.00,128.47
3845.00,128.46
3844.00,128.46
3843.00,128.47
3842.00,128.48
3841.00,128.47
3840.00,128.47
3839.00,128.48
3838.00,128.49
3837.00,128.49
3836.00,128.49
3835.00,128.48
3834.00,128.47
3833.00,128.47
3832.00,128.46
3831.00,128.44
3830.00,128.42
3829.00,128.40
3828.00,128.38
3827.00,128.38
3826.00,128.39
3825.00,128.38
3824.00,128.36
3823.00,128.34
3822.00,128.35
3821.00,128.37
3820.00,128.38
3819.00,128.35
3818.00,128.31
3817.00,128.30
3816.00,128.31
3815.00,128.30
3814.00,128.26
3813.00,128.22
3812.00,128.22
3811.00,128.23
3810.00,128.23
3809.00,128.20
3808.00,128.19
3807.00,128.20
3806.00,128.22
3805.00,128.22
3804.00,128.20
3803.00,128.19
3802.00,128.21
3801.00,128.24
3800.00,128.23
3799.00,128.20
3798.00,128.19
3797.00,128.20
3796.00,128.21
3795.00,128.19
3794.00,128.17
3793.00,128.14
3792.00,128.14
3791.00,128.14
3790.00,128.14
3789.00,128.14
3788.00,128.14
3787.00,128.14
3786.00,128.15
3785.00,128.16
3784.00,128.17
3783.00,128.17
3782.00,128.17
3781.00,128.17
3780.00,128.17
3779.00,128.18
3778.00,128.18
3777.00,128.17
3776.00,128.16
3775.00,128.17
3774.00,128.18
3773.00,128.17
3772.00,128.17
3771.00,128.16
3770.00,128.18
3769.00,128.18
3768.00,128.18
3767.00,128.17
3766.00,128.17
3765.00,128.18
3764.00,128.18
3763.00,128.17
3762.00,128.15
3761.00,128.15
3760.00,128.15
3759.00,128.15
3758.00,128.14
3757.00,128.14
3756.00,128.15
3755.00,128.15
3754.00,128.14
3753.00,128.15
3752.00,128.15
3751.00,128.15
3750.00,128.16
3749.00,128.18
3748.00,128.18
3747.00,128.15
3746.00,128.12
3745.00,128.12
3744.00,128.13
3743.00,128.11
3742.00,128.06
3741.00,128.04
3740.00,128.05
3739.00,128.05
3738.00,128.03
3737.00,128.01
3736.00,128.01
3735.00,128.01
3734.00,127.99
3733.00,127.98
3732.00,127.97
3731.00,127.96
3730.00,127.94
3729.00,127.91
3728.00,127.88
3727.00,127.88
3726.00,127.87
3725.00,127.86
3724.00,127.84
3723.00,127.83
3722.00,127.83
3721.00,127.83
3720.00,127.82
3719.00,127.81
3718.00,127.81
3717.00,127.82
3716.00,127.82
3715.00,127.82
3714.00,127.83
3713.00,127.85
3712.00,127.86
3711.00,127.87
3710.00,127.88
3709.00,127.88
3708.00,127.89
3707.00,127.90
3706.00,127.91
3705.00,127.91
3704.00,127.92
3703.00,127.93
3702.00,127.95
3701.00,127.97
3700.00,128.00
3699.00,128.02
3698.00,128.04
3697.00,128.08
3696.00,128.12
3695.00,128.16
3694.00,128.20
3693.00,128.24
3692.00,128.28
3691.00,128.32
3690.00,128.35
3689.00,128.39
3688.00,128.42
3687.00,128.45
3686.00,128.46
3685.00,128.47
3684.00,128.49
3683.00,128.50
3682.00,128.51
3681.00,128.52
3680.00,128.53
3679.00,128.56
3678.00,128.57
3677.00,128.58
3676.00,128.61
3675.00,128.64
3674.00,128.65
3673.00,128.63
3672.00,128.62
3671.00,128.62
3670.00,128.63
3669.00,128.60
3668.00,128.56
3667.00,128.52
3666.00,128.50
3665.00,128.49
3664.00,128.47
3663.00,128.44
3662.00,128.41
3661.00,128.40
3660.00,128.39
3659.00,128.37
3658.00,128.36
3657.00,128.35
3656.00,128.36
3655.00,128.36
3654.00,128.35
3653.00,128.34
3652.00,128.33
3651.00,128.34
3650.00,128.34
3649.00,128.33
3648.00,128.31
3647.00,128.29
3646.00,128.28
3645.00,128.26
3644.00,128.23
3643.00,128.21
3642.00,128.19
3641.00,128.17
3640.00,128.16
3639.00,128.15
3638.00,128.15
3637.00,128.16
3636.00,128.16
3635.00,128.17
3634.00,128.19
3633.00,128.21
3632.00,128.23
3631.00,128.23
3630.00,128.25
3629.00,128.28
3628.00,128.30
3627.00,128.30
3626.00,128.29
3625.00,128.30
3624.00,128.32
3623.00,128.33
3622.00,128.32
3621.00,128.32
3620.00,128.32
3619.00,128.34
3618.00,128.35
3617.00,128.35
3616.00,128.35
3615.00,128.35
3614.00,128.36
3613.00,128.36
3612.00,128.35
3611.00,128.34
3610.00,128.33
3609.00,128.32
3608.00,128.32
3607.00,128.30
3606.00,128.29
3605.00,128.28
3604.00,128.27
3603.00,128.27
3602.00,128.26
3601.00,128.25
3600.00,128.25
3599.00,128.25
3598.00,128.25
3597.00,128.25
3596.00,128.26
3595.00,128.26
3594.00,128.27
3593.00,128.27
3592.00,128.28
3591.00,128.29
3590.00,128.30
3589.00,128.31
3588.00,128.31
3587.00,128.32
3586.00,128.32
3585.00,128.33
3584.00,128.33
3583.00,128.34
3582.00,128.35
3581.00,128.35
3580.00,128.35
3579.00,128.36
3578.00,128.37
3577.00,128.38
3576.00,128.39
3575.00,128.40
3574.00,128.41
3573.00,128.43
3572.00,128.44
3571.00,128.46
3570.00,128.47
3569.00,128.49
3568.00,128.51
3567.00,128.52
3566.00,128.53
3565.00,128.54
3564.00,128.54
3563.00,128.54
3562.00,128.54
3561.00,128.54
3560.00,128.53
3559.00,128.53
3558.00,128.53
3557.00,128.53
3556.00,128.53
3555.00,128.53
3554.00,128.53
3553.00,128.53
3552.00,128.53
3551.00,128.54
3550.00,128.54
3549.00,128.53
3548.00,128.53
3547.00,128.53
3546.00,128.52
3545.00,128.52
3544.00,128.51
3543.00,128.51
3542.00,128.51
3541.00,128.51
3540.00,128.51
3539.00,128.51
3538.00,128.50
3537.00,128.50
3536.00,128.50
3535.00,128.51
3534.00,128.51
3533.00,128.52
3532.00,128.52
3531.00,128.53
3530.00,128.53
3529.00,128.54
3528.00,128.54
3527.00,128.54
3526.00,128.54
3525.00,128.54
3524.00,128.54
3523.00,128.55
3522.00,128.55
3521.00,128.54
3520.00,128.54
3519.00,128.54
3518.00,128.54
3517.00,128.53
3516.00,128.52
3515.00,128.52
3514.00,128.52
3513.00,128.51
3512.00,128.51
3511.00,128.51
3510.00,128.50
3509.00,128.50
3508.00,128.49
3507.00,128.49
3506.00,128.48
3505.00,128.48
3504.00,128.47
3503.00,128.46
3502.00,128.46
3501.00,128.45
3500.00,128.45
3499.00,128.44
3498.00,128.44
3497.00,128.43
3496.00,128.43
3495.00,128.43
3494.00,128.44
3493.00,128.44
3492.00,128.44
3491.00,128.44
3490.00,128.45
3489.00,128.45
3488.00,128.46
3487.00,128.47
3486.00,128.48
3485.00,128.49
3484.00,128.50
3483.00,128.51
3482.00,128.51
3481.00,128.52
3480.00,128.54
3479.00,128.55
3478.00,128.57
3477.00,128.58
3476.00,128.60
3475.00,128.61
3474.00,128.62
3473.00,128.64
3472.00,128.65
3471.00,128.66
3470.00,128.67
3469.00,128.68
3468.00,128.70
3467.00,128.72
3466.00,128.73
3465.00,128.75
3464.00,128.76
3463.00,128.77
3462.00,128.78
3461.00,128.79
3460.00,128.81
3459.00,128.82
3458.00,128.83
3457.00,128.83
3456.00,128.84
3455.00,128.84
3454.00,128.85
3453.00,128.85
3452.00,128.86
3451.00,128.87
3450.00,128.88
3449.00,128.88
3448.00,128.89
3447.00,128.90
3446.00,128.90
3445.00,128.91
3444.00,128.92
3443.00,128.92
3442.00,128.93
3441.00,128.93
3440.00,128.94
3439.00,128.94
3438.00,128.94
3437.00,128.94
3436.00,128.95
3435.00,128.96
3434.00,128.96
3433.00,128.97
3432.00,128.97
3431.00,128.97
3430.00,128.98
3429.00,128.98
3428.00,128.98
3427.00,128.99
3426.00,128.99
3425.00,128.99
3424.00,128.99
3423.00,128.99
3422.00,128.98
3421.00,128.98
