Created as New Dataset,Sample 353 By Analyst Date Tuesday, February 04 2025
cm-1,%T
4000.00,100.44
3999.00,100.44
3998.00,100.44
3997.00,100.44
3996.00,100.44
3995.00,100.44
3994.00,100.44
3993.00,100.44
3992.00,100.44
3991.00,100.44
3990.00,100.44
3989.00,100.44
3988.00,100.44
3987.00,100.43
3986.00,100.43
3985.00,100.43
3984.00,100.43
3983.00,100.43
3982.00,100.43
3981.00,100.43
3980.00,100.44
3979.00,100.44
3978.00,100.44
3977.00,100.44
3976.00,100.44
3975.00,100.44
3974.00,100.44
3973.00,100.43
3972.00,100.43
3971.00,100.43
3970.00,100.43
3969.00,100.43
3968.00,100.44
3967.00,100.43
3966.00,100.43
3965.00,100.43
3964.00,100.43
3963.00,100.43
3962.00,100.43
3961.00,100.43
3960.00,100.43
3959.00,100.42
3958.00,100.42
3957.00,100.43
3956.00,100.43
3955.00,100.43
3954.00,100.43
3953.00,100.42
3952.00,100.42
3951.00,100.41
3950.00,100.41
3949.00,100.40
3948.00,100.40
3947.00,100.39
3946.00,100.39
3945.00,100.38
3944.00,100.39
3943.00,100.40
3942.00,100.40
3941.00,100.41
3940.00,100.40
3939.00,100.40
3938.00,100.41
3937.00,100.41
3936.00,100.41
3935.00,100.40
3934.00,100.38
3933.00,100.38
3932.00,100.38
3931.00,100.39
3930.00,100.39
3929.00,100.39
3928.00,100.39
3927.00,100.39
3926.00,100.40
3925.00,100.40
3924.00,100.40
3923.00,100.39
3922.00,100.38
3921.00,100.36
3920.00,100.35
3919.00,100.35
3918.00,100.35
3917.00,100.36
3916.00,100.37
3915.00,100.38
3914.00,100.39
3913.00,100.40
3912.00,100.41
3911.00,100.42
3910.00,100.42
3909.00,100.42
3908.00,100.41
3907.00,100.40
3906.00,100.38
3905.00,100.35
3904.00,100.32
3903.00,100.29
3902.00,100.26
3901.00,100.25
3900.00,100.26
3899.00,100.29
3898.00,100.31
3897.00,100.33
3896.00,100.34
3895.00,100.35
3894.00,100.36
3893.00,100.37
3892.00,100.38
3891.00,100.38
3890.00,100.37
3889.00,100.35
3888.00,100.32
3887.00,100.30
3886.00,100.31
3885.00,100.33
3884.00,100.33
3883.00,100.31
3882.00,100.30
3881.00,100.30
3880.00,100.33
3879.00,100.34
3878.00,100.34
3877.00,100.32
3876.00,100.32
3875.00,100.33
3874.00,100.35
3873.00,100.35
3872.00,100.32
3871.00,100.29
3870.00,100.29
3869.00,100.30
3868.00,100.30
3867.00,100.29
3866.00,100.27
3865.00,100.29
3864.00,100.31
3863.00,100.32
3862.00,100.31
3861.00,100.31
3860.00,100.31
3859.00,100.34
3858.00,100.37
3857.00,100.41
3856.00,100.42
3855.00,100.41
3854.00,100.37
3853.00,100.34
3852.00,100.32
3851.00,100.30
3850.00,100.29
3849.00,100.30
3848.00,100.31
3847.00,100.33
3846.00,100.34
3845.00,100.34
3844.00,100.34
3843.00,100.34
3842.00,100.33
3841.00,100.32
3840.00,100.31
3839.00,100.30
3838.00,100.29
3837.00,100.29
3836.00,100.29
3835.00,100.30
3834.00,100.30
3833.00,100.30
3832.00,100.31
3831.00,100.33
3830.00,100.34
3829.00,100.34
3828.00,100.34
3827.00,100.34
3826.00,100.35
3825.00,100.36
3824.00,100.34
3823.00,100.31
3822.00,100.30
3821.00,100.31
3820.00,100.32
3819.00,100.31
3818.00,100.28
3817.00,100.28
3816.00,100.30
3815.00,100.34
3814.00,100.36
3813.00,100.36
3812.00,100.36
3811.00,100.37
3810.00,100.38
3809.00,100.38
3808.00,100.37
3807.00,100.36
3806.00,100.36
3805.00,100.35
3804.00,100.33
3803.00,100.31
3802.00,100.31
3801.00,100.33
3800.00,100.34
3799.00,100.32
3798.00,100.30
3797.00,100.31
3796.00,100.33
3795.00,100.36
3794.00,100.37
3793.00,100.37
3792.00,100.38
3791.00,100.39
3790.00,100.40
3789.00,100.41
3788.00,100.40
3787.00,100.40
3786.00,100.40
3785.00,100.40
3784.00,100.40
3783.00,100.39
3782.00,100.38
3781.00,100.37
3780.00,100.37
3779.00,100.37
3778.00,100.38
3777.00,100.38
3776.00,100.38
3775.00,100.38
3774.00,100.39
3773.00,100.39
3772.00,100.38
3771.00,100.36
3770.00,100.36
3769.00,100.35
3768.00,100.34
3767.00,100.33
3766.00,100.32
3765.00,100.34
3764.00,100.35
3763.00,100.34
3762.00,100.33
3761.00,100.32
3760.00,100.33
3759.00,100.33
3758.00,100.33
3757.00,100.32
3756.00,100.31
3755.00,100.30
3754.00,100.29
3753.00,100.28
3752.00,100.27
3751.00,100.25
3750.00,100.23
3749.00,100.22
3748.00,100.22
3747.00,100.21
3746.00,100.20
3745.00,100.20
3744.00,100.23
3743.00,100.24
3742.00,100.23
3741.00,100.20
3740.00,100.19
3739.00,100.18
3738.00,100.17
3737.00,100.17
3736.00,100.19
3735.00,100.21
3734.00,100.22
3733.00,100.22
3732.00,100.23
3731.00,100.25
3730.00,100.27
3729.00,100.27
3728.00,100.27
3727.00,100.28
3726.00,100.29
3725.00,100.30
3724.00,100.30
3723.00,100.29
3722.00,100.30
3721.00,100.31
3720.00,100.32
3719.00,100.33
3718.00,100.33
3717.00,100.33
3716.00,100.33
3715.00,100.32
3714.00,100.31
3713.00,100.30
3712.00,100.29
3711.00,100.29
3710.00,100.28
3709.00,100.29
3708.00,100.30
3707.00,100.32
3706.00,100.33
3705.00,100.35
3704.00,100.36
3703.00,100.37
3702.00,100.38
3701.00,100.38
3700.00,100.38
3699.00,100.37
3698.00,100.36
3697.00,100.37
3696.00,100.38
3695.00,100.38
3694.00,100.37
3693.00,100.36
3692.00,100.35
3691.00,100.35
3690.00,100.34
3689.00,100.32
3688.00,100.31
3687.00,100.32
3686.00,100.32
3685.00,100.32
3684.00,100.33
3683.00,100.34
3682.00,100.34
3681.00,100.34
3680.00,100.34
3679.00,100.33
3678.00,100.31
3677.00,100.27
3676.00,100.25
3675.00,100.26
3674.00,100.26
3673.00,100.24
3672.00,100.21
3671.00,100.21
3670.00,100.25
3669.00,100.28
3668.00,100.30
3667.00,100.30
3666.00,100.31
3665.00,100.33
3664.00,100.35
3663.00,100.37
3662.00,100.38
3661.00,100.38
3660.00,100.38
3659.00,100.37
3658.00,100.36
3657.00,100.35
3656.00,100.34
3655.00,100.33
3654.00,100.31
3653.00,100.27
3652.00,100.24
3651.00,100.22
3650.00,100.21
3649.00,100.19
3648.00,100.18
3647.00,100.19
3646.00,100.22
3645.00,100.25
3644.00,100.28
3643.00,100.31
3642.00,100.34
3641.00,100.36
3640.00,100.37
3639.00,100.37
3638.00,100.37
3637.00,100.37
3636.00,100.36
3635.00,100.35
3634.00,100.35
3633.00,100.34
3632.00,100.32
3631.00,100.29
3630.00,100.26
3629.00,100.26
3628.00,100.27
3627.00,100.27
3626.00,100.27
3625.00,100.28
3624.00,100.30
3623.00,100.32
3622.00,100.34
3621.00,100.34
3620.00,100.34
3619.00,100.33
3618.00,100.31
3617.00,100.28
3616.00,100.26
3615.00,100.25
3614.00,100.25
3613.00,100.25
3612.00,100.25
3611.00,100.24
3610.00,100.24
3609.00,100.24
