Created as New Dataset,Sample 354 By Analyst Date Tuesday, February 04 2025
cm-1,%T
4000.00,100.61
3999.00,100.61
3998.00,100.61
3997.00,100.61
3996.00,100.61
3995.00,100.61
3994.00,100.61
3993.00,100.61
3992.00,100.60
3991.00,100.60
3990.00,100.60
3989.00,100.60
3988.00,100.60
3987.00,100.60
3986.00,100.60
3985.00,100.60
3984.00,100.60
3983.00,100.60
3982.00,100.60
3981.00,100.60
3980.00,100.60
3979.00,100.60
3978.00,100.60
3977.00,100.60
3976.00,100.60
3975.00,100.60
3974.00,100.60
3973.00,100.60
3972.00,100.60
3971.00,100.60
3970.00,100.60
3969.00,100.60
3968.00,100.61
3967.00,100.60
3966.00,100.60
3965.00,100.60
3964.00,100.60
3963.00,100.60
3962.00,100.60
3961.00,100.60
3960.00,100.59
3959.00,100.59
3958.00,100.59
3957.00,100.59
3956.00,100.59
3955.00,100.59
3954.00,100.59
3953.00,100.59
3952.00,100.59
3951.00,100.58
3950.00,100.58
3949.00,100.57
3948.00,100.57
3947.00,100.56
3946.00,100.56
3945.00,100.56
3944.00,100.56
3943.00,100.57
3942.00,100.57
3941.00,100.57
3940.00,100.57
3939.00,100.57
3938.00,100.58
3937.00,100.58
3936.00,100.58
3935.00,100.57
3934.00,100.56
3933.00,100.56
3932.00,100.56
3931.00,100.56
3930.00,100.56
3929.00,100.56
3928.00,100.56
3927.00,100.57
3926.00,100.57
3925.00,100.57
3924.00,100.57
3923.00,100.56
3922.00,100.55
3921.00,100.54
3920.00,100.53
3919.00,100.53
3918.00,100.53
3917.00,100.54
3916.00,100.55
3915.00,100.56
3914.00,100.56
3913.00,100.57
3912.00,100.58
3911.00,100.58
3910.00,100.59
3909.00,100.58
3908.00,100.58
3907.00,100.56
3906.00,100.55
3905.00,100.53
3904.00,100.50
3903.00,100.48
3902.00,100.46
3901.00,100.45
3900.00,100.46
3899.00,100.47
3898.00,100.49
3897.00,100.51
3896.00,100.52
3895.00,100.53
3894.00,100.54
3893.00,100.55
3892.00,100.55
3891.00,100.55
3890.00,100.54
3889.00,100.53
3888.00,100.50
3887.00,100.49
3886.00,100.49
3885.00,100.51
3884.00,100.51
3883.00,100.50
3882.00,100.49
3881.00,100.50
3880.00,100.51
3879.00,100.52
3878.00,100.52
3877.00,100.51
3876.00,100.51
3875.00,100.52
3874.00,100.53
3873.00,100.53
3872.00,100.51
3871.00,100.48
3870.00,100.48
3869.00,100.49
3868.00,100.49
3867.00,100.48
3866.00,100.47
3865.00,100.48
3864.00,100.50
3863.00,100.50
3862.00,100.50
3861.00,100.50
3860.00,100.50
3859.00,100.52
3858.00,100.54
3857.00,100.57
3856.00,100.58
3855.00,100.57
3854.00,100.55
3853.00,100.52
3852.00,100.51
3851.00,100.50
3850.00,100.49
3849.00,100.50
3848.00,100.51
3847.00,100.51
3846.00,100.52
3845.00,100.52
3844.00,100.52
3843.00,100.52
3842.00,100.51
3841.00,100.50
3840.00,100.49
3839.00,100.49
3838.00,100.48
3837.00,100.48
3836.00,100.48
3835.00,100.49
3834.00,100.49
3833.00,100.49
3832.00,100.50
3831.00,100.51
3830.00,100.52
3829.00,100.52
3828.00,100.52
3827.00,100.52
3826.00,100.53
3825.00,100.53
3824.00,100.51
3823.00,100.49
3822.00,100.48
3821.00,100.49
3820.00,100.50
3819.00,100.50
3818.00,100.48
3817.00,100.48
3816.00,100.50
3815.00,100.53
3814.00,100.54
3813.00,100.54
3812.00,100.54
3811.00,100.55
3810.00,100.56
3809.00,100.55
3808.00,100.54
3807.00,100.54
3806.00,100.54
3805.00,100.53
3804.00,100.51
3803.00,100.50
3802.00,100.50
3801.00,100.52
3800.00,100.52
3799.00,100.51
3798.00,100.49
3797.00,100.50
3796.00,100.51
3795.00,100.53
3794.00,100.54
3793.00,100.54
3792.00,100.55
3791.00,100.56
3790.00,100.57
3789.00,100.57
3788.00,100.57
3787.00,100.57
3786.00,100.56
3785.00,100.56
3784.00,100.56
3783.00,100.56
3782.00,100.55
3781.00,100.54
3780.00,100.54
3779.00,100.54
3778.00,100.55
3777.00,100.55
3776.00,100.55
3775.00,100.56
3774.00,100.56
3773.00,100.56
3772.00,100.55
3771.00,100.54
3770.00,100.53
3769.00,100.53
